,logFC,logCPM,F,PValue,FDR
CRIP1,-1.16527549429894,5.61191980300227,142.191982170252,4.19566643751705e-28,1.71475388849023e-25
PLCB1,-0.759092269630437,4.19245369386671,141.999160644155,4.50373780582216e-28,1.80836924845354e-25
IER2,-0.979034457639978,6.41454404831061,140.998060789543,6.50913814027093e-28,2.56852835545484e-25
PMS2P4,-0.550984341780477,1.02880962670483,140.854490616759,6.86258919500348e-28,2.66210303230584e-25
CTD-3252C9.4,-1.14149553245925,4.96429367483964,140.599732151197,7.53795091010916e-28,2.87535137466114e-25
DNAJC5,0.507619202582944,6.02737390862501,140.135505463088,8.94517833638321e-28,3.35620158335742e-25
NUDT16,0.852505612793389,6.4935051821845,139.270992627131,1.23084082591093e-27,4.54358935203604e-25
CTR9,0.307754754401204,5.4312937718731,139.109928971996,1.30632796279718e-27,4.74570287056175e-25
AC018647.3,-1.50197731457024,0.0209316701132059,138.925627073999,1.39843490867145e-27,5.0009343366818e-25
HIF1AN,0.408097716993947,5.70874286291277,138.00159174308,1.96860901351e-27,6.9316237680313e-25
RP11-463O12.5,-1.05670016715728,4.50358337954066,137.685147582933,2.21351539971368e-27,7.67586772018894e-25
AC092171.4,0.836789330357613,2.44605311694643,137.534452083785,2.34069072651591e-27,7.93790969598319e-25
ZNF460,-0.989584625544081,1.72857995020966,137.514069002464,2.35844741262226e-27,7.93790969598319e-25
LAMB1,1.04599805530603,8.82255000252501,137.163015058911,2.68642632238416e-27,8.91075931020382e-25
MTOR,0.387351565735314,6.19566306859523,136.538497559927,3.38743267373342e-27,1.10754530862481e-24
APOL2,1.10110181820234,6.2128647515471,136.025940207185,4.0983302435184e-27,1.32110541244233e-24
MPST,0.996510401175339,5.74931370208531,135.893149470611,4.30581634765614e-27,1.36871137151119e-24
ARHGAP35,0.470275894979191,6.49993902774482,135.77356736428,4.50168800345373e-27,1.40024981903129e-24
AC073410.1,-1.71464545048112,-1.16006772752152,135.758262664311,4.5273948795524e-27,1.40024981903129e-24
EIF4EBP1,1.37439553192736,5.51946393050003,135.32862294509,5.31253121458379e-27,1.62117202544239e-24
CYS1,-1.51042493192961,2.21342155282654,135.012102584016,5.97731510754008e-27,1.8000369850825e-24
PSKH1,0.592517323125597,5.17371552200437,134.36638072874,7.60442711707633e-27,2.26029251205878e-24
APPL2,0.604487473145866,6.39496921382518,134.27520922384,7.86756770814279e-27,2.3085259248239e-24
GLUL,1.80362954001325,11.4720587630975,134.221860650115,8.0257690150959e-27,2.32513639808228e-24
GBP1,-1.02801755706608,5.64494859465766,134.031825571218,8.61574719753892e-27,2.46485757637592e-24
RGP1,0.411285469665098,4.95072837550945,133.961239492924,8.84582829446095e-27,2.48727275283248e-24
VAPB,0.400798391244593,5.80905672601241,133.941445504388,8.91145041867712e-27,2.48727275283248e-24
MGAT4D,-3.30545579213872,-4.13162286105008,133.295170515036,1.13454266517982e-26,3.12846722626152e-24
GSPT2,0.426177233026937,3.32102823618618,133.062397710711,1.23773129473251e-26,3.37237573125512e-24
C2orf40,-1.24519073033742,4.66634493308793,132.558265011111,1.49473619533127e-26,4.02470909441727e-24
LINC00343,-3.32221050447096,-4.13511291347178,131.912143056119,1.90414920938676e-26,5.06747243665521e-24
FOS,-1.67920897150753,9.10794744991632,131.853881762802,1.94620175875083e-26,5.11985283362416e-24
NID1,1.12047220525932,8.72130511460224,131.82148878818,1.96998534446081e-26,5.12352892939485e-24
ZBTB39,0.582947883145477,3.27966922865302,131.349598899899,2.35151650405665e-26,6.04709643015108e-24
AC083843.4,1.54904752011066,1.32106419827003,130.92225811701,2.76081429258313e-26,7.02075074603889e-24
LCN6,1.86068633777332,3.90059474715178,130.549242718915,3.17625842814968e-26,7.9884644664903e-24
ZNF746,0.303443782297896,4.57284749389868,130.333653357388,3.44446823500892e-26,8.56886353202708e-24
GPX3,2.01612452041239,11.9472671071894,130.093574373011,3.77003722980104e-26,9.27794000843617e-24
APCDD1,1.3240532075988,6.78971961715476,129.876611399202,4.09080409803933e-26,9.96023759487511e-24
PQLC1,1.21634926669,7.01455692279102,129.45426466799,4.79607917297722e-26,1.1554512003361e-23
C12orf49,0.436292226214036,4.39730923543536,128.891956954981,5.9285215970587e-26,1.41339660199878e-23
CHMP4BP1,-1.3392052426907,-0.63398247529912,128.805910398306,6.12410980707616e-26,1.44497423870672e-23
CLP1,0.588853012552989,2.97975416462894,128.544174789815,6.75984500742855e-26,1.57869972127569e-23
C1orf54,-0.832462809716505,2.77535404079758,128.471647110101,6.94747055376375e-26,1.59104935356637e-23
SRPX,1.1128941066646,7.80651955216086,128.470012049102,6.95176018511105e-26,1.59104935356637e-23
PLK2,-1.18787474869885,6.49310379039108,128.311097743902,7.38164023377037e-26,1.67270891119111e-23
ZNF106,0.836432005979401,6.88215669722108,127.721162677542,9.22488137915954e-26,2.05724770624222e-23
HNRNPUL2,0.304132992873459,7.27462729038707,127.711575783053,9.25837871905226e-26,2.05724770624222e-23
SPOCK1,1.34681592337004,6.2039234102246,126.539813496129,1.44266485840518e-25,3.17483371291532e-23
PLK3,-0.698082443285774,4.96852233948722,126.507717943429,1.46032046844148e-25,3.18308138678287e-23
E2F6,0.684149132300814,3.87319177994098,126.330674546786,1.56168888240193e-25,3.37192202372952e-23
SLC35C1,1.63849807868583,5.89491785946375,125.590357213513,2.06816263941795e-25,4.4237418998466e-23
RCAN1,-1.04249048040376,6.56627883673168,125.533905015586,2.1129753435499e-25,4.4777469155395e-23
FOSB,-2.558134828412,6.87633231639604,125.456674641728,2.17586776695503e-25,4.56872344791741e-23
CRKL,0.283190762587588,6.0628671705127,125.159797032108,2.43566104285094e-25,5.06772493524814e-23
SERPINF2,1.6689986420159,5.12237285497444,125.134313538428,2.45936483906756e-25,5.07094442087741e-23
PTCH2,-1.29023179436651,3.76657044484561,124.942294318497,2.64559378183841e-25,5.40622365044069e-23
TMEM132C,1.56039599306168,5.91753525259852,124.642549279071,2.96505217836924e-25,6.00541143418909e-23
RP13-650J16.1,1.81308149421879,-1.15345989313705,124.272221611029,3.41382530436958e-25,6.85370348606198e-23
PEX11A,1.14003688527563,4.95730151609157,124.112351380639,3.62810108638511e-25,7.22055213600836e-23
DBP,-1.32045713522183,3.54809964167577,124.083996933564,3.66749314754064e-25,7.23602721273815e-23
MCHR2-AS1,-3.23022749374995,-4.15107790034643,124.020583898543,3.75715440040982e-25,7.34957203095551e-23
NLGN3,-0.857091746987361,1.36472338635143,123.716334355375,4.21897106284053e-25,8.18301616230773e-23
RNF122,-1.37343986209508,4.78124615962995,122.872436638703,5.82128211652075e-25,1.11688014230764e-22
ENPP1,0.935886691181701,5.5134506114675,122.856875716818,5.8559713844941e-25,1.11688014230764e-22
UBA7,-0.664098406363709,6.1386237528631,122.706884228427,6.20118375527082e-25,1.1729462198916e-22
TTC38,0.834426182649025,5.87498987662967,122.656020097607,6.32283713961201e-25,1.18615388208443e-22
STAT6,0.306621685161915,8.0115594628669,121.865799729524,8.55277440476096e-25,1.59144185204686e-22
PPP1R15A,-0.856288638197937,7.37920884904768,121.462750508192,9.97939263663452e-25,1.84192225221495e-22
FAM65C,1.01774946112793,5.72965712736989,120.952499602364,1.21338899836776e-24,2.22166672045143e-22
ST20-AS1,0.792058157099742,1.75317055912933,120.398421125058,1.50068136159541e-24,2.72588050181223e-22
PARP2,-0.464746476814713,4.79484317443212,120.197577295692,1.62094139764445e-24,2.92114061164476e-22
RBPMS-AS1,1.31448564712895,1.73100741738345,120.112713891215,1.67462437241404e-24,2.99430687589376e-22
ZNF487,-0.477549323526231,2.30090299583735,120.082507858625,1.69416047252403e-24,3.00575587090367e-22
DUSP8,-0.962678077765564,4.49369807135298,120.037569146791,1.72364994783553e-24,3.00597855249086e-22
TEX261,0.473729977653556,6.5752847103265,120.032010840667,1.72733307604481e-24,3.00597855249086e-22
NR4A1,-1.48667362125614,8.52480924013963,120.022448437059,1.73368798413419e-24,3.00597855249086e-22
LARP1,0.538270235573716,7.49228306228693,119.920260287671,1.80308490074786e-24,3.10279730251251e-22
RP5-1000K24.2,-0.897747507823531,-0.0711212081228911,119.82800943188,1.86812923637777e-24,3.19073685320732e-22
IP6K1,0.324894582513045,5.93277370682836,119.269003913445,2.31596169933611e-24,3.92632706760782e-22
DDIT3,-0.875674580902379,5.03342145382092,119.010192477315,2.55844179174298e-24,4.30551891820748e-22
AP5B1,0.811158953802722,4.78723380080985,118.531319736389,3.0764503766741e-24,5.13946859641898e-22
ATP13A2,0.557911690878643,5.36580920898618,118.412427623749,3.22064313092863e-24,5.34136661866402e-22
WBP1L,0.628181555728484,6.4993008066551,118.248378320685,3.43082734941676e-24,5.64901766518715e-22
DUSP5,-1.07557715971573,5.73462225781144,117.351948808568,4.84835755544039e-24,7.92602566938316e-22
HACD1,1.18468857690054,3.27645617388121,117.119382293452,5.30403403933145e-24,8.60946291192757e-22
ADH1B,1.61361452922515,10.8081565579425,116.744877126328,6.13008838396969e-24,9.88023470731791e-22
KAZALD1,-1.05369727936039,2.76756823240955,116.690907057236,6.25935504732955e-24,9.97010852258273e-22
LMNA,-0.552806449617369,9.05223705808568,116.685286268538,6.27297429655225e-24,9.97010852258273e-22
CCSER1,-1.04955930779792,2.30074499741939,116.591072972346,6.50574078317248e-24,1.02687509865151e-21
TMEM150A,0.557889314922234,4.78342842672412,116.311162108882,7.24980534566316e-24,1.1364814722342e-21
KIF1C,0.80709077854309,7.78224841485065,116.110516073081,7.83528717986923e-24,1.21990624275964e-21
ADAM5,-3.21307117953735,-3.92170590115598,115.985219999241,8.22477981886703e-24,1.27189551158385e-21
RBM15B,0.38976517869253,5.82463326054955,115.892632813815,8.52505009947603e-24,1.30948202434032e-21
SEMA5B,-1.63886155876577,1.95763957376188,115.829192361495,8.73713411953474e-24,1.33311192395861e-21
LINC01886,-2.69065302991676,-3.01969693971991,115.75318182856,8.99823793992969e-24,1.35595087420182e-21
PPARA,0.830500231901945,4.93701504364861,115.751154005651,9.00531012708861e-24,1.35595087420182e-21
IFI44,-0.872871595031208,4.96165296811353,115.52777930065,9.81956844722592e-24,1.46889191537032e-21
RNF26,0.415072391476225,4.52680496152069,115.479776685523,1.00039949608352e-23,1.48676254979633e-21
ODF3L1,-1.27285347043799,-0.595147339130719,115.335896141686,1.05779142337285e-23,1.56191434236996e-21
TBC1D16,0.99306062300892,7.09232489191431,115.237162282902,1.09907926039197e-23,1.61247609183276e-21
JAM2,-0.884326215950289,5.85445281483342,115.042661132298,1.18521540806294e-23,1.71842523799521e-21
STARD4-AS1,-1.14910309067768,1.94413897008645,115.040278032816,1.18631182594155e-23,1.71842523799521e-21
CPT2,0.643692232967648,3.35638416179104,115.006050218886,1.20217234891921e-23,1.73044770752918e-21
CD38,2.10233994962028,3.40917618283011,114.917412276434,1.24424354820935e-23,1.77981263049172e-21
HSD17B4,0.694304491441076,7.25813722750741,114.532774417275,1.44464954646693e-23,2.05364560062041e-21
SLC25A18,1.59123573498516,3.62190182843674,114.42617255391,1.50572875075686e-23,2.12726011843038e-21
HEBP2,1.26138272494715,7.91787936626548,114.235562318707,1.62148721236436e-23,2.27674710609712e-21
ANKRD6,-0.445250595251558,3.55238045091288,114.153645382415,1.67394618493345e-23,2.32400185498497e-21
LDOC1L,0.471330564254342,5.22008203619491,114.151334908377,1.67545028213624e-23,2.32400185498497e-21
LSS,0.83181337046959,6.82730148176219,113.806112136661,1.91616525630539e-23,2.64188398922057e-21
C6orf89,0.27367812425416,6.89165996405898,113.526112189018,2.13673322866182e-23,2.92834810804689e-21
INSR,0.623924300592882,6.5918749632872,113.154531807733,2.46937204265166e-23,3.36407844881956e-21
RP11-184M15.1,3.01225367010578,0.618311514498481,112.995789847756,2.62691177918987e-23,3.55752247871708e-21
ARL5B,-0.849608619951745,5.29825521696828,112.97091288359,2.65250034273988e-23,3.57104560848751e-21
RP11-37B2.1,-0.548212915492698,3.0737322943459,112.786864901943,2.84976414957562e-23,3.81418433282674e-21
ADAM3A,-3.35903493355077,-3.69120330358445,112.188729160916,3.59862857329623e-23,4.78847745099016e-21
MLYCD,0.708837488895771,4.66794802463497,111.916017303524,4.00293251467576e-23,5.29567147187192e-21
PIBF1,-0.396898673353766,4.31347503321254,111.88157481471,4.05714231161149e-23,5.33654115435931e-21
MED18,0.5401090629276,2.96508104554446,111.744590575872,4.28015043873348e-23,5.59770303378818e-21
SCAMP2,0.383304485839595,6.40238599838841,111.62693286992,4.48151117187344e-23,5.82774694265156e-21
RP11-563P16.1,2.56863756726031,-2.46773339637152,110.748565771774,6.31874898129596e-23,8.17046372513676e-21
BCL6,0.799998206992441,8.67758024626556,110.527781876728,6.88935431245547e-23,8.82252042037258e-21
LRRTM3,-2.29716609632024,-2.98226968468159,110.523794245925,6.90012301851135e-23,8.82252042037258e-21
GPATCH2,-0.420692113734027,3.99787619473436,110.318723968004,7.47735191160194e-23,9.50745295560187e-21
NF2,0.405243518501842,4.77661755621797,110.182124043568,7.88855569119092e-23,9.95749046691317e-21
DPYSL3,-0.690224152515839,7.33393983135768,110.172519785586,7.91830849380957e-23,9.95749046691317e-21
RP1-193H18.3,2.93331605501817,4.04129838460833,109.856507755521,8.96283088819982e-23,1.1209415876406e-20
RPUSD4,0.364261682976303,4.76265522723417,109.7123878092,9.48415964052446e-23,1.17969544398197e-20
NRDC,0.331764367021065,6.96535515048811,109.658313670032,9.68753679268931e-23,1.19847921391503e-20
NADK,0.80978769285089,6.61944354130666,109.04375019631,1.23313858752711e-22,1.51735714262005e-20
COX7B2,-2.91117287327943,-4.30194746963304,109.015359653912,1.24697133392497e-22,1.5261728833979e-20
CNOT1,0.282848449955566,6.75653267652722,108.855228447893,1.32796552955485e-22,1.61665675930435e-20
SEPT5,-0.713152227267347,4.67036226391022,108.784583165837,1.36535974214519e-22,1.65338563060725e-20
ABCD1,1.20429784904176,5.24440330537391,108.255160259759,1.68145558508324e-22,2.02544599872632e-20
THRAP3,0.255775844504897,7.107417676909,108.206640254954,1.71387386498126e-22,2.04414129141765e-20
SYTL2,-0.999001495242849,5.52367721836811,108.205210412432,1.7148386767693e-22,2.04414129141765e-20
MALAT1,-0.83671795909937,9.93484145967851,108.165350693034,1.74195564568743e-22,2.06570667683151e-20
NPEPPS,0.311752883112425,6.47357042396599,108.068576058655,1.8096001688788e-22,2.13255156211005e-20
DHTKD1,0.534563269572841,4.76056642645053,108.058267482298,1.81695964788508e-22,2.13255156211005e-20
NAP1L1,0.514892631571433,8.66771482098922,108.003528855913,1.85654565924955e-22,2.16789594404308e-20
BHLHE40,-1.27269795853858,9.17558350705907,107.697555115215,2.09434087027593e-22,2.43315631969569e-20
SPAG17,-1.62901838622975,1.69420574576411,107.623930923301,2.15599142313745e-22,2.4921300859266e-20
STAT5A,1.03721120922924,7.35419969476796,107.575429055712,2.19759904997149e-22,2.52745977169334e-20
CCDC102B,-0.96030841129756,2.66520552717194,107.531610367608,2.23588294267877e-22,2.55736394602242e-20
TAF8,0.44925739829858,4.92119354888915,107.520215217884,2.24594815026219e-22,2.55736394602242e-20
ACTA2-AS1,-1.48454242602973,5.63701976206592,107.376177533856,2.37717239445646e-22,2.69338339563985e-20
RGS5,-0.995098437843795,8.08181136935567,107.251926934621,2.49654783719852e-22,2.81470395812623e-20
FAM102B,-0.565760118224155,4.58294012959541,107.159666005965,2.58907221774493e-22,2.90471058076119e-20
DUSP10,-1.04138215738014,3.64302734336214,107.111375514153,2.63886725850369e-22,2.94613438757922e-20
RP4-620E11.8,-1.21300887627093,-1.61687692634189,106.9193380506,2.84660226403817e-22,3.1538412699987e-20
TGFB3,-0.964604354074754,5.30915803290632,106.914119306862,2.85247145929886e-22,3.1538412699987e-20
WASF2,0.428461522552707,7.7472878412231,106.599089593878,3.23025814009463e-22,3.55437106020893e-20
ALMS1-IT1,-0.79923218857783,0.20886518785327,106.56517284056,3.27382038747285e-22,3.58506828746847e-20
KIAA0368,0.454960450228322,7.26967886542267,106.52604973486,3.32480374773194e-22,3.62356111306385e-20
CD163,2.16628793055861,7.12498904439036,106.459890082803,3.41284285567488e-22,3.70188314871237e-20
RPL29P14,-2.05945037839573,-0.833667963178119,106.148237436021,3.86015305745008e-22,4.16732655782358e-20
ATP1A1-AS1,-0.810088178254348,1.97257140649534,105.963486529245,4.15269109072524e-22,4.46209582128773e-20
V8712,-1.08103988227319,-0.378914185202085,105.920275716123,4.2242684430348e-22,4.51779588110923e-20
ALDH6A1,0.891265072864738,5.59750633291677,105.694408635598,4.6191014951059e-22,4.91708725202273e-20
C6orf120,0.503190607293251,4.32122517812267,105.652883135803,4.69563129633172e-22,4.97541266107149e-20
SHMT1,1.17334545341593,6.04949807520156,105.110034090749,5.8216341315701e-22,6.14008020134769e-20
EGR2,-1.55638520950012,4.06978154600127,104.908919127558,6.30459236674639e-22,6.61895438062957e-20
FAM72A,-1.55352333566652,-0.395423795238729,104.890630636407,6.35046047107765e-22,6.63666615532211e-20
CFAP45,-0.956370735495998,1.16461425329602,104.79422642495,6.59784936177398e-22,6.86386265195096e-20
HMGN1P3,-1.036049103646,0.565927295584828,104.457063426666,7.5418176752908e-22,7.81038828662356e-20
TPRG1-AS1,1.6647797030942,-0.415969205577866,104.399917117129,7.71477325484488e-22,7.92745750683081e-20
IFI44L,-1.25879569125504,4.83414686169597,104.396860402971,7.72413607735077e-22,7.92745750683081e-20
CD34,-0.865667048457712,8.30032313021895,104.243515236486,8.20879898782935e-22,8.38726707296653e-20
B3GNT2,-0.433057641808958,4.8083770703213,104.10844365665,8.6609785904153e-22,8.80994742217044e-20
CNR1,1.5980141566645,6.05223191472438,104.063304654524,8.81760749035557e-22,8.92958330229061e-20
SLC6A1,-1.20357373235813,2.00403973175177,103.901221679986,9.40387052126222e-22,9.48133852952108e-20
PI16,-1.69637254281433,5.50664691272688,103.682581377645,1.02572941472712e-21,1.02964338223069e-19
DEFB124,-1.24195837819599,0.074487599945125,103.641774270724,1.04249982268782e-21,1.0419080105614e-19
ANKRD7,-2.34218253021813,-0.687611442355504,103.61567747456,1.05336901180829e-21,1.04819376405462e-19
TBC1D13,0.357535768709735,5.46552587134914,103.576455382481,1.06991950966662e-21,1.06005401808398e-19
RP11-613M10.6,0.960976194220819,-0.977945869027866,103.473392839673,1.11466561960596e-21,1.09962724292765e-19
WIPI2,0.320540430910423,6.26941738340082,103.449613446756,1.12525413659686e-21,1.10530864481942e-19
TTLL12,0.590047919561759,5.36282258429651,103.363665962806,1.16437534492466e-21,1.13884865467054e-19
SLC26A10,-0.772872090505842,3.1899139853779,103.348493962931,1.17142194821343e-21,1.14078604515094e-19
TRIL,-1.0706560552166,4.09232677054457,103.337991231973,1.17632501706481e-21,1.14078604515094e-19
SORT1,0.970385058664936,7.29651082176595,103.164827351862,1.2602049173769e-21,1.21697510312258e-19
DDB1,0.265745016587394,7.56423589642745,102.842382278809,1.4327575976257e-21,1.37779508978401e-19
ELOA,0.554408122543177,5.65556591258766,102.612912545324,1.56984885864452e-21,1.50331091329695e-19
MAP1LC3C,1.7205323175557,3.85895086829059,102.523523189025,1.62675581662157e-21,1.55131501562575e-19
HEXDC,0.662799282266572,5.65788182774072,102.44955112684,1.67541314046391e-21,1.59108632970114e-19
RXRA,0.866205446019246,7.36306963107986,102.372205322869,1.72785544482122e-21,1.63410857709187e-19
PKD1L1,-1.38259787562742,1.71670966809106,102.332009962576,1.75575738954291e-21,1.65366334874356e-19
PTGER3,1.50624088823998,6.45844214399735,102.227844608457,1.83019119634518e-21,1.7167043406046e-19
TRAF5,-0.55031431171488,5.47440245249926,102.052263669669,1.96290928713346e-21,1.83367774916831e-19
GALNT15,1.56916434457795,8.1771656188489,101.854949807167,2.123640421481e-21,1.97576253359495e-19
FAM117A,-0.638427386100465,4.50866771950211,101.806455398266,2.1651296485897e-21,2.00183910140323e-19
ANKRD53,1.49003402206989,3.30553760388496,101.80179217203,2.16916195721589e-21,2.00183910140323e-19
RIOX1,0.46030674328146,2.77041750071514,101.245664467719,2.70844052401733e-21,2.48247416531345e-19
MLEC,0.707785115816878,6.89320826139312,101.242687012599,2.71166400720218e-21,2.48247416531345e-19
MX1,-0.901508484281262,5.53293421043261,100.90264585771,3.10636946236961e-21,2.83248915877503e-19
NUDT16P1,0.837158745226855,1.79367517529012,100.816387112254,3.21537014819093e-21,2.92024510244627e-19
HIST2H2AC,-1.12367611439881,-0.493762703507096,100.792718407826,3.24594583505132e-21,2.93636214730512e-19
SLC31A2,1.05205714751252,0.757299791984389,100.746902375215,3.30596498513095e-21,2.97888270136582e-19
ECHDC3,1.56052248573395,6.23075013177163,100.71757118675,3.3449734926378e-21,3.00221209121574e-19
PDE5A,-0.811235179274829,5.56406107386073,100.422762683907,3.76369862294105e-21,3.36483478059577e-19
RP1-111C20.4,-0.73338926972874,-0.309798598821983,100.359080149482,3.86085760661278e-21,3.43826646079948e-19
ARMC12,1.00782638603399,0.740499857294374,100.336812456605,3.89542269698903e-21,3.45560229713131e-19
ALDH1L1,2.12664891881573,6.18125615809913,100.275155581223,3.99276188817549e-21,3.51668678244045e-19
SMARCD2,0.491042377347821,6.69692865407791,100.2737477897,3.99501272964791e-21,3.51668678244045e-19
DNAJC14,0.336908505766722,4.47407718031802,100.169894010874,4.16462639033449e-21,3.65194652090365e-19
ACE,-1.05519611286437,5.09886132183855,100.05954848309,4.35278420780761e-21,3.80237298336232e-19
CDIPT,0.352813819604272,6.62030599837522,99.8934234853686,4.65230224616125e-21,4.04856431588945e-19
SENP2,0.332211452487587,5.47847899743275,99.7547286127595,4.91818244472456e-21,4.26372884895496e-19
SNX8,0.73022345322588,5.05215537285411,99.692767970367,5.0418489083395e-21,4.35444513076099e-19
TMEM120A,0.902519866813362,6.03700669287783,99.6077226219185,5.21669704392794e-21,4.48851673851048e-19
SESN1,0.727585855112221,5.82580423201769,99.5167734949645,5.41043552425568e-21,4.63777669826366e-19
KLF7-IT1,-1.36559264371061,-0.60053909469007,99.3644134167324,5.75134031941708e-21,4.91160171233204e-19
AP2A1,0.405162527869235,6.89937376792858,99.1490506732229,6.27038395657754e-21,5.33495455814833e-19
