,logFC,logCPM,F,PValue,FDR
DDX60L,-0.25701665948338,4.22495695537812,14.3076398101963,0.000185638167430362,0.000446676704266418
RP11-88E10.4,-0.379612027493659,-0.687276223882461,14.3075157147869,0.000185649871979395,0.000446676704266418
ZNF143,0.195075175763182,4.24852247552374,14.3071663876367,0.000185682824165639,0.000446704695472651
PLIN5,0.523370609186303,3.35569213054667,14.3067245211812,0.00018572451411544,0.000446753698631034
CD3D,0.987865515784385,-0.709838335247804,14.297274238921,0.000186618419185652,0.000448852428330596
PPP4C,0.142489458191768,5.4733765108448,14.2940162292352,0.000186927604839779,0.000449544477426
FEM1C,0.198672974895618,5.08838550701866,14.2936256379979,0.000186964706839477,0.000449582105475602
CLHC1,-0.275522368046847,2.56447546905871,14.2885011860528,0.000187452166811167,0.000450702547717865
IRF7,-0.38997850401579,3.88906362156758,14.2786883018172,0.000188389207865017,0.000452903563745246
MAP7,0.771470533419279,2.50953266017445,14.2740368243329,0.000188835038369626,0.000453866899731839
EVA1B,-0.27583825910769,3.08381998535798,14.2739695917202,0.00018884149025086,0.000453866899731839
CCL16,-0.695500251120965,-1.57136061498948,14.2738298989567,0.000188854896380734,0.000453866899731839
ZSCAN16-AS1,-0.27931407105693,3.27700996685307,14.2670497673282,0.000189506737303629,0.00045538121255278
MUC3A,1.23463650112475,4.02401141662888,14.264379345226,0.000189764096679566,0.000455947354870269
CDK17,-0.277079825896014,5.54733518611248,14.2626418087202,0.000189931740255257,0.000456297831381409
UNC5D,-0.469979838155052,0.774362455158373,14.2597104021291,0.000190214912820167,0.000456925746100398
TTLL7,-0.300415165024005,5.11440204038809,14.2556585798116,0.000190607021512406,0.000457815168359806
CHCHD6,-0.213106322133597,2.91841007356639,14.2545294712863,0.000190716435055089,0.000458025464772989
RNF44,0.165183028270276,5.77801236030542,14.2526505548542,0.000190898648016072,0.000458410528366808
BZW1,0.223144561961959,5.75644099198473,14.2475546205077,0.000191393728455047,0.000459546715486083
SLC6A20,1.15128149571683,-1.6856023394021,14.2456309321046,0.000191580956810461,0.000459909298036834
RP11-1024P17.1,0.398145286967431,1.76907639746509,14.2455520804388,0.00019158863522781,0.000459909298036834
ZNF277,0.213192920431212,3.67908298729326,14.2446647175211,0.000191675066356309,0.00046006407106874
AC007566.10,-0.252922393081118,-0.00531239926828074,14.2434077295492,0.000191797567420136,0.000460305374839254
C4orf3,-0.177809794632021,7.25218478496436,14.2377679482325,0.000192348175406874,0.0004615739426793
ZNF783,-0.156110007158986,4.93583709763771,14.2366472706746,0.000192457777008175,0.000461784067265464
AC016739.2,-0.404334221123746,1.39780913341531,14.2356763431212,0.000192552784311293,0.000461959130118942
KCNH3,-0.316508878910208,-0.197693074997094,14.2340709522945,0.000192709979448855,0.000462283332498146
RYBP,0.159927154498908,5.7167855583961,14.2323371231808,0.000192879896951645,0.00046263797627344
PPP6R2,0.107757032717931,6.40411909100604,14.2316031856337,0.000192951869510424,0.000462757636914436
GYG1,0.372523262548108,7.67993848668988,14.2306788730729,0.000193042549648438,0.000462922131532772
SIRPB1,0.728213070984336,0.255626731713105,14.2291321310282,0.00019319439014367,0.000463233236190694
PRAC2,1.1801778202373,-1.67128743023076,14.228137022192,0.000193292141909906,0.000463414592858144
BSG,0.237716531434063,9.02942219454567,14.2266352036738,0.000193439763808512,0.000463715457138035
CTD-2012K14.5,-0.438590163656108,-0.216858211226527,14.2204277828194,0.000194051137907407,0.000465127836160125
KDM4A-AS1,-0.403660358073085,-0.629435839313092,14.216070145029,0.000194481494738255,0.000466106055215074
TCP11,-0.737447951931932,-2.10653052898599,14.2150446812549,0.000194582909222739,0.00046629577765934
SMAD2,0.111040516316121,6.46137763035987,14.2123579723955,0.000194848868761232,0.00046687972510267
BEX5,-0.375116931106842,0.64550471331305,14.2090326286252,0.000195178557484086,0.000467616223819063
MGEA5,-0.162267268448221,8.00326508308307,14.2073042467507,0.000195350139819055,0.000467973800133586
KCNK6,-0.329384989900923,6.08839722846133,14.2048332725057,0.000195595707325119,0.000468508510664214
KDELR1,0.149476603089848,6.59071067044682,14.2039540946624,0.000195683156192116,0.000468664402200206
CTB-58E17.9,-0.55728168349283,-1.86534705606652,14.2023059551564,0.000195847197860553,0.000469003678168002
WBSCR17,0.448969058307721,5.32393112346301,14.2009258639878,0.000195984667492853,0.000469279250673665
FIBP,-0.170686254612295,4.8117051655442,14.1926008671423,0.00019681598936162,0.000471215978185945
H1FNT,-0.48091267709962,-1.3380887020799,14.1881016677295,0.000197266759318065,0.000472241251542411
CDK19,0.210623047600492,4.57672744842917,14.1856757787801,0.000197510240503645,0.000472770114177903
CD209,0.594686847465532,2.71772001301493,14.1792261059443,0.000198159062341191,0.000474268988269254
ZNF414,-0.177737946392924,4.0074563913119,14.1772364453186,0.000198359653101049,0.000474694857364022
EPC2,0.17188679459262,4.93651467724034,14.1731285473978,0.00019877444850509,0.000475633184192722
GPATCH4,0.330018805757732,4.97450815906511,14.1705220634202,0.000199038094182524,0.00047620966265136
LGALS7B,-0.850823155794132,-2.44894614332703,14.1700028980125,0.000199090650034908,0.000476253681076482
DNTTIP1,0.22731716400551,4.85790621401191,14.1698912977096,0.000199101949328528,0.000476253681076482
GPC2,-0.368464870805082,0.72800237907377,14.1644658912349,0.000199652044674952,0.000477515003323701
SNRK-AS1,-0.347988295991879,-0.397610734401835,14.1591176803849,0.000200195820477439,0.000478760924707174
NEDD4L,0.320936649000859,6.11985914872589,14.1564603484913,0.00020046656082481,0.000479353682017925
RP11-766F14.2,-1.36298339300138,-0.692687297709148,14.1544313192042,0.000200673536812497,0.000479793848741335
SLC12A4,-0.218511648927539,6.84863654387794,14.150539359531,0.000201071151760161,0.000480689665029368
CEP97,-0.179427041689264,3.7914719229738,14.1450460473065,0.000201633725098299,0.000481979588832962
TUBB2B,-0.414118109258787,3.89266409673444,14.1400502911826,0.000202146728290673,0.000483150740801046
PROM1,0.814382966337321,2.95720620467142,14.1388272288276,0.000202272523294866,0.000483359824776343
SPDYA,-0.350405103484205,-1.00218345147957,14.1387512276674,0.000202280342820643,0.000483359824776343
GSTZ1,0.353593819538048,2.6530469984487,14.1378283938479,0.000202375314802561,0.000483531624443884
FCRLA,1.4970457212567,-1.65627941725858,14.1369900976977,0.000202461625891885,0.000483682693984558
DMRT2,1.40241481862243,-1.63604567129111,14.1364504008074,0.000202517212897894,0.000483760337330423
AS3MT,-0.332136048875723,3.40781018968825,14.1341430570877,0.000202755036179732,0.000484273227870751
PAPD7,-0.13361887335588,5.42766937565687,14.1302123639182,0.00020316083382926,0.000485146530620085
PCDHGA2,-0.300706837694584,1.80391567375958,14.1301529340382,0.000203166975574651,0.000485146530620085
TANK,0.15693284550567,5.11408680808831,14.1281948332509,0.000203369439595325,0.000485574662406615
TAB3,0.129486285253139,4.66953533137435,14.1279168573784,0.000203398198358617,0.000485587996856153
ZNF546,-0.210232832911464,3.01874677466349,14.1247634765742,0.000203724728806185,0.000486312140283071
DNALI1,-0.231627346012111,4.02138202706485,14.1234989542944,0.000203855818413856,0.000486569634245807
SPINK4,2.10755244369064,0.400897622808379,14.1184864790372,0.00020437628975067,0.000487756352555302
ZNF630,-0.270802440037601,2.15687678982356,14.1054296325668,0.000205738381802494,0.00049095115047141
KMT2A,0.170839210176879,6.95121082563156,14.1046528141263,0.000205819708969527,0.000491089294209459
KCNJ2-AS1,0.565477149102533,-0.587488306117846,14.1028737926317,0.000206006082177521,0.00049147801957734
ZNF358,-0.229931763218809,6.70021695717531,14.1014024486327,0.000206160351801813,0.000491790074186611
CLDN18,-0.462968726154289,-0.308076290542975,14.095049158377,0.000206827836274458,0.000493326178861127
TMEM9,-0.136991496642768,5.56448685011336,14.0948077548076,0.0002068532415761,0.000493330619620487
LINC02019,-0.332004904140107,1.16578865971635,14.0940276856478,0.000206935357645553,0.00049347029522077
FJX1,-0.548884497810516,2.0464410942612,14.0932528907396,0.000207016951209157,0.000493608693176681
PURB,0.153136650948739,6.47786712132206,14.0920664710006,0.000207141956130196,0.000493850557373094
AC011239.2,0.68501964741885,0.869460900399074,14.0915954821818,0.0002071916022054,0.000493912722708982
CRHR2,-0.577675121226447,-0.748900053575692,14.0897730794275,0.000207383811993039,0.000494314685075889
ACY1,0.532472397670007,3.29778773898228,14.0889389121667,0.000207471852336795,0.000494468288656188
SEMA3F-AS1,-0.32629629947765,1.69890264288191,14.0863389119527,0.000207746506725495,0.000495066564531562
LTB4R2,0.293039638425717,1.23240184392571,14.0855819332238,0.000207826540390964,0.000495200969678446
VN1R108P,-0.449917050539898,-1.09756138622606,14.0775259025512,0.000208680224759897,0.000497178559365423
GREB1L,0.700507633336967,1.93210661351014,14.0708112733327,0.000209394478030307,0.000498823543957146
SDHAF3,-0.220743055305062,2.7147717310265,14.0652545554717,0.000209987434410969,0.000500179231629811
CENPF,0.887718293847855,1.32906428574514,14.0606784801986,0.000210477024178223,0.000501288425168275
RP11-445N20.2,-0.673266722647874,-2.45054530923183,14.0589899556959,0.000210657969798827,0.000501662359264079
B3GNTL1,-0.226238346696733,1.22876918683965,14.057418006825,0.000210826564646381,0.00050200679950003
