,logFC,logCPM,F,PValue,FDR
DEFB123,-4.55875370066453,-3.57275809896419,162.702381531579,4.04774833141909e-28,9.20296060631444e-24
LINC00343,-4.32125422520961,-3.80066012752016,155.914475618272,2.8786289036613e-27,3.27242533768216e-23
SYCP1,-4.09816874210246,-3.21363945900236,150.933774628646,1.24294362394937e-26,9.41985541137099e-23
COX7B2,-4.04868532869667,-3.96418971947867,140.392838104979,2.94011383246414e-25,1.67116070237262e-21
CTD-2636A23.2,-2.0232917227986,-0.111838618384299,126.108245905454,2.4997882652247e-23,1.13670371996298e-19
CST9L,-3.86025714256722,-3.46592226682836,124.421210510417,4.27764429563605e-23,1.62094201175969e-19
RP11-760D2.11,-3.86164300542487,-3.40663583008879,122.893449648367,6.97434546125268e-23,2.26526740581487e-19
CLEC11A,-0.986448882114514,4.63603698601197,121.494725795875,1.0932825865233e-22,3.10710911089922e-19
LINC01015,-3.66451466379939,-3.53961505015415,120.821385325936,1.35834694207861e-22,3.22076197543681e-19
LINC01676,-3.56920416521916,-4.21231305251782,120.386188533358,1.56332016906612e-22,3.22076197543681e-19
CYLC1,-4.04494903730205,-3.63975925229905,120.326331413952,1.59385695658422e-22,3.22076197543681e-19
DNAJB1,-1.14089552305302,6.98847175074725,120.127087510276,1.69990955776045e-22,3.22076197543681e-19
DMRT1,-3.67379221804175,-3.67756612411952,119.091226336233,2.37765515193085e-22,4.15833596417691e-19
ANKRD7,-2.86837115895866,-0.230378463271289,115.459597782718,7.77524209204237e-22,1.26269931574768e-18
RP11-219J21.1,-3.54766401268173,-4.23893399558213,115.181509738848,8.51832785259456e-22,1.29115134704393e-18
RP11-52L5.6,-3.51085793498498,-4.24314935010433,113.915336343876,1.29203957859454e-21,1.7932462792093e-18
DDX4,-2.95300248917431,-1.74894495399646,113.802909226406,1.34083333684721e-21,1.7932462792093e-18
CT83,-3.61542879684959,-4.07393318371348,112.881524019041,1.81771248051842e-21,2.29597283094815e-18
SIGLEC10,2.07046780266679,3.36633213326914,111.137130989662,3.24161352834239e-21,3.8790171147575e-18
SEPT14,-3.50680751827149,-3.56218611605379,110.343146525648,4.222514709002e-21,4.80015472119347e-18
DMRTB1,-3.66367242524369,-3.01889018311975,109.537576088795,5.52523012663616e-21,5.98198248377142e-18
CD163,2.59164171106763,5.37778313576389,108.831124766595,6.99851198858559e-21,7.07811174332054e-18
MS4A5,-3.57658719754764,-3.94323278172808,108.762903493076,7.16029952922117e-21,7.07811174332054e-18
SORCS3-AS1,-3.74497125349379,-3.8517389533618,107.797314513796,9.90021905776773e-21,9.3788075207253e-18
SUN5,-3.53190532281328,-3.95108513408897,107.249921679292,1.19016553342967e-20,1.08238414272228e-17
RP11-1137G4.4,-3.47786317867533,-3.92801818942519,106.742282154356,1.41217169754426e-20,1.23488983520639e-17
HSPA1A,-1.66532044330433,7.51892985868138,106.210975978394,1.68950553393723e-20,1.42268880813322e-17
ACSBG2,-2.1677967733926,-0.555970252785248,105.626789788531,2.05842487459067e-20,1.6578227513862e-17
GABRG3-AS1,-3.50784424677085,-3.79181018410442,105.547278155518,2.11456983595178e-20,1.6578227513862e-17
HSPA1B,-1.74330244695902,7.18541348175052,103.595404958716,4.10256725518604e-20,3.10919897046366e-17
C7orf62,-3.38030966536778,-3.98173049992669,103.182702884778,4.7222289606867e-20,3.39032400202066e-17
C10orf120,-3.55736761438141,-3.78043231806537,103.152121845149,4.77174384520853e-20,3.39032400202066e-17
RNASE2,2.91696858949371,0.0201844148681716,101.898398747847,7.32457127075896e-20,5.04640764884775e-17
PDHA2,-3.81871412850875,-3.20375719902589,101.090587668082,9.66266420341858e-20,6.2921808193497e-17
LINC00837,-3.45269973019138,-3.63410703814994,101.08349154872,9.68623894604326e-20,6.2921808193497e-17
MCHR2-AS1,-3.59057379629597,-3.84218386750753,100.813804593599,1.06265797228974e-19,6.71127546054984e-17
SPPL2C,-3.43742051844863,-3.30377456689261,100.670716427619,1.11623893913586e-19,6.85913743789e-17
TPTE,-3.65604099365112,-2.62067061079816,99.6042325472432,1.61176760316393e-19,9.64346005935135e-17
RGPD4-AS1,-3.36297250931956,-4.01259347664767,99.2008260894372,1.85266527504518e-19,1.08005635111352e-16
RP11-404K5.2,-3.69476013650876,-2.49034671998623,98.7261804053969,2.18311696497885e-19,1.24088368289398e-16
CMTM2,-2.18315897086083,-0.455833740201021,98.4737840208361,2.38246186718566e-19,1.32116226859349e-16
TNNI3,-3.27352135881874,0.864770244974958,98.3793014461297,2.46172731905679e-19,1.33261505538274e-16
MYBPC3,-2.47039478283861,0.885871160917228,97.964813607112,2.84215555564497e-19,1.50277322588707e-16
ADAD1,-3.73753447319491,-2.43295057413899,97.5222249503257,3.31421660771372e-19,1.71254610893135e-16
ASB17,-3.59996556858245,-3.51796260884317,96.1227416554873,5.39555900703748e-19,2.72607621297787e-16
SPATA31D1,-3.55027614150565,-3.60827198142542,96.0078582431393,5.6163584185903e-19,2.77594619576237e-16
VSIG4,2.05072505153647,4.0061611432787,95.6346522562254,6.39860534714392e-19,3.09529130154604e-16
ITGA10,1.63121047442487,4.51618241398887,94.9213900411104,8.21318786298334e-19,3.89031331776644e-16
SPATA16,-3.61326510460019,-2.9863295100875,94.7805844706942,8.62872702038318e-19,4.0037293374578e-16
