,logFC,logCPM,F,PValue,FDR
LINC00982,-1.00292320871782,6.63157267317916,236.817757059571,3.48219098587235e-44,8.85731718790206e-42
KLF15,1.34462413253273,6.84568454186389,236.417582564859,3.99480528691377e-44,1.004440984497e-41
CCDC80,-1.41791706347638,7.20961834220499,235.218938253772,6.030292624847e-44,1.49900739964237e-41
MPST,0.66627246940851,5.74420006943632,233.859417370166,9.62802527593531e-44,2.34759813397881e-41
PDE5A,-0.826430742576867,5.94890080278349,233.850186373823,9.65868946551281e-44,2.34759813397881e-41
KIAA1210,-2.0299523362623,-1.27088931266997,232.445796999363,1.56754809496878e-43,3.76814445905957e-41
SLC6A11,-1.37544897913414,0.407009649876456,232.342129037246,1.62465354045622e-43,3.86296697798694e-41
HOGA1,1.70975924972391,2.77778669890608,231.986439456981,1.83694237552703e-43,4.32076499619933e-41
MATN2,-0.992225116131704,8.46463194623422,231.606396000904,2.09464635142867e-43,4.87450946143641e-41
CD163,1.95768082904505,7.60657139723496,231.238061898211,2.37901643829497e-43,5.47799837765288e-41
OLFML1,-1.24568540070192,4.4620262537638,231.12864126416,2.47073844700264e-43,5.62993786751904e-41
MIR99AHG,-0.655238369819979,3.36875551912125,230.963896465494,2.61557735498949e-43,5.89853140622629e-41
SH3D21,-0.677575167124685,2.69621476019313,230.448396558488,3.12621987032262e-43,6.97816935339871e-41
IFIT1,-0.869996282259536,4.68293332757837,230.222494480416,3.38047454905055e-43,7.46948290509907e-41
PDE1C,-0.640595945549425,5.04702810743856,229.572543713257,4.23387856500907e-43,9.26160936095733e-41
ASPN,-1.63452083436036,4.76284589198013,229.322597459885,4.61696515370223e-43,9.99961512249864e-41
SPIN1,-0.379363054938601,6.75970218620572,228.009037766879,7.28225646503261e-43,1.56175843306459e-40
DCX,-2.63631032381237,-2.00498352192948,227.339236933194,9.19009110466252e-43,1.95177905742226e-40
CYP4B1,1.93800983090857,8.19809405526981,226.742851784093,1.13077340403015e-42,2.37842963588072e-40
FAM107A,1.36489242183239,7.94519772952399,226.53558838455,1.21531876574485e-42,2.53191409530178e-40
LINC00607,-1.55932041924383,1.93496471562334,226.455226311082,1.24978180247526e-42,2.5791487669006e-40
GAB1,-0.74479772865824,7.20462712437386,225.418932531495,1.79289590937011e-42,3.66538299228702e-40
RP13-650J16.1,1.89693021977188,-0.58920155456473,225.030107563742,2.05312597164752e-42,4.15853061386939e-40
FAM180B,-1.77742295224166,3.53141748539695,224.266248390486,2.68003748645272e-42,5.37851559781222e-40
DPYSL3,-0.719433442199382,7.14426165947571,224.02817553405,2.91228598769879e-42,5.79147781644645e-40
LCN6,1.57029220978223,4.05637249578407,223.952253859904,2.99051962494688e-42,5.89347899060478e-40
RP1-193H18.3,2.30583875506545,3.14915384514944,223.74686596707,3.21290127590009e-42,6.27519780449236e-40
