,logFC,logCPM,F,PValue,FDR
ATP2C1,0.546038808597732,4.80514280714363,124.153840767275,1.64565574056687e-22,4.47406777124688e-20
EPRS,0.93379118353371,5.26769835208963,123.247777112714,2.16975780581946e-22,5.81586771866903e-20
TM9SF1,0.845749377223757,5.16598497976898,122.399006218405,2.81327936218882e-22,7.43604438080769e-20
VSIG4,2.48444645271251,3.55313065097213,122.284484534086,2.9137797471956e-22,7.59618388614787e-20
SLC37A2,1.32614784866381,1.82407831187431,122.088333230708,3.09442148915022e-22,7.95809937297538e-20
MTF2,-0.511217135756667,3.50335176597917,121.226949790651,4.03175557426467e-22,1.0097021716376e-19
NTF3,-1.23425344789575,1.91325182914485,121.226567455524,4.0322297853217e-22,1.0097021716376e-19
ZNF577,-1.13550101920166,2.94021145580247,121.124838675422,4.16042850661471e-22,1.01615355706223e-19
ATP6AP1,0.434139163658067,5.63458814608275,121.12143948038,4.16478258897873e-22,1.01615355706223e-19
PTAFR,1.60442707014741,1.125349769831,120.855744310562,4.51976421252811e-22,1.0888054775775e-19
IFI30,1.31443227919494,5.66729063809331,120.638391416948,4.83280101231764e-22,1.14966295081771e-19
IL17RE,-2.11004705771718,2.98873209817486,120.560666576234,4.94998645619581e-22,1.1630023734304e-19
HGFAC,-1.27550038299338,8.26161625929221,120.494009509409,5.05277049042526e-22,1.17267408784492e-19
PCSK7,0.684285630489223,3.41149542036538,120.38429047517,5.22667513544664e-22,1.19841993376729e-19
SERPINA3,2.05436898843289,12.4094398063724,120.060928480691,5.77521255804864e-22,1.30386500241915e-19
SMAD1,1.06537106985447,2.89611273250422,119.998948906675,5.88682056013824e-22,1.30386500241915e-19
DANCR,0.899497803292844,3.96050014875502,119.996051314598,5.8920913356128e-22,1.30386500241915e-19
PDIA6,1.64177225743546,6.64343355567201,119.561753178797,6.73855239532704e-22,1.47403897282148e-19
MFAP3,0.863014487680339,2.36760114174273,119.5189443691,6.82837690522239e-22,1.47671410094645e-19
YWHAQ,0.685238048016383,5.96928995690234,119.052914729893,7.88816248982573e-22,1.68673730723453e-19
SIGIRR,-0.997654998650217,6.19599516350895,118.748733018466,8.66813333805264e-22,1.81974559169898e-19
ENOX2,1.0285520799486,3.16744641098343,118.736372503146,8.7014265590146e-22,1.81974559169898e-19
HCN3,-1.75244857608224,4.93749258962124,118.272503599743,1.0048926053425e-21,2.07870773611665e-19
RABIF,0.622797383009839,2.36200396260685,118.080298032369,1.06673608217046e-21,2.18290907309527e-19
RAB29,0.831969815834301,4.36755648786747,117.664866308737,1.21387584722123e-21,2.45758204770928e-19
MGAT5,1.1105365634913,3.62618531270325,117.172856662844,1.41493358039151e-21,2.83448431246641e-19
ACTR3C,0.788819676260672,3.13825399467796,116.863092961892,1.55847018837176e-21,3.0895048078024e-19
LGMN,0.865912058295085,5.41618413217635,116.570208626033,1.70771027691321e-21,3.35045714226138e-19
CTA-276F8.1,-1.5952517104988,0.118160927135068,116.146908320506,1.94931989032138e-21,3.75227703568974e-19
ZG16,-2.52536156646304,3.72653255631107,116.142599745586,1.95194906485883e-21,3.75227703568974e-19
CSAD,-1.04378082025228,6.16903631051327,115.900821693573,2.10537832000695e-21,4.00674548080522e-19
AP1B1,0.529568383386511,5.97956142671299,115.64755286612,2.27919813586571e-21,4.2945960122436e-19
