,logFC,logCPM,F,PValue,FDR
MAOA,1.56540933769517,6.82343892967671,474.377874939297,5.58476270581561e-77,1.22920627155002e-72
CRIP1,-1.33809393976212,6.09514151064881,436.963791814763,1.87080224693505e-72,2.05881787275202e-68
INSR,0.793792374845153,6.24630478445506,332.366919624412,7.60750261626066e-59,5.5813710861299e-55
LINC01091,-1.18215490335703,0.0568335648186089,330.884685422657,1.21707608364551e-58,6.69696115025941e-55
FOXO3,0.754951896238242,7.1808353334028,298.551452392359,4.20066952170977e-54,1.6102043555883e-50
LCN6,2.23073401363242,1.68732381225466,298.417913659072,4.3894712101453e-54,1.6102043555883e-50
RPS6KA2,0.799557996546804,6.19947721531672,286.12395478469,2.58854277403045e-52,8.13911806520146e-49
BEST2,2.75998264207202,4.66529723378439,283.653188791307,5.91571109600235e-52,1.46062205238494e-48
ETNK2,1.39346224971783,4.65755387784459,283.624642213238,5.97255723374122e-52,1.46062205238494e-48
CYP4B1,1.98852812124459,6.03936850168144,275.467942514669,9.30467033495685e-51,2.047957940724e-47
PNMT,2.24723002403741,1.21369962645997,274.250026184706,1.40527820833989e-50,2.81183394232373e-47
AC093159.1,2.07872807796631,0.268760454220285,273.697944076608,1.69440392180749e-50,3.10781919324857e-47
RP1-193H18.3,2.98217771346454,-0.203402510745359,272.318771971165,2.70543198369935e-50,4.5805044585556e-47
LSP1,-0.933171733882996,6.60167321550879,271.845540426537,3.17719865775777e-50,4.99501017551775e-47
ODF3L1,-1.76782233614333,-0.469373570433819,267.143342997863,1.57704222413236e-49,2.31404662354356e-46
FAM13A,1.06818535275342,6.15606272763996,266.824681858945,1.75848854589009e-49,2.41421335573414e-46
SERPINF2,1.34236805497575,3.13704515088943,266.653160827712,1.86468091992187e-49,2.41421335573414e-46
TPPP3,-1.28621075076749,6.90782474120447,265.027945891318,3.25203771930458e-49,3.97651945566077e-46
SCNN1G,1.7845894776239,4.73382281855365,260.373418737508,1.60910967233768e-48,1.86402652042907e-45
LCN10,2.21824662209191,2.6395641483192,259.470924931305,2.19628480152604e-48,2.4170114240794e-45
RP11-1008C21.1,-2.01113372364094,-1.16430312397296,255.489318871671,8.69992309905747e-48,9.1183479719169e-45
METTL7A,0.842410431300748,6.52870323575564,253.119714042474,1.98012259152776e-47,1.98102264725118e-44
ARRDC2,0.955827068280617,5.74834683620067,252.477433853249,2.47562010063334e-47,2.36906080064955e-44
GLUL,1.44859546813045,10.0392891744682,250.821968180404,4.40588367262304e-47,4.04056248476805e-44
CCND3,0.629995386650915,6.18486929533108,248.494029250675,9.92987787917871e-47,8.74226448482894e-44
TXNIP,1.18624575523376,11.1532580260142,247.418732874696,1.4464390486812e-46,1.22446628697974e-43
GHR,0.99835196021292,4.29661094307239,247.075391223694,1.63119382169808e-46,1.32972503761388e-43
CRIP2,-0.695456213435334,6.92198157168498,246.257662068509,2.17235920368804e-46,1.70762950261335e-43
LINC01088,2.08758222756464,1.28355877964066,243.086698363866,6.61644251154861e-46,5.02165171307534e-43
KLF15,1.70309165460176,4.31201756827958,241.336411700202,1.22582805449495e-45,8.99349182647796e-43
IL1R1,0.674940885816816,7.00098504744955,237.494402364083,4.76805376425473e-45,3.38531817262086e-42
ADIPOR2,0.381808377249005,6.61725584335994,233.609137867193,1.89581476005588e-44,1.30396508965093e-41
PTK2B,0.953119418374207,7.01860824292874,232.032726185959,3.32550978475534e-44,2.21801425340803e-41
CNIH2,-0.980341704741786,0.74608068567806,231.099969497103,4.63978940735141e-44,3.00358131928837e-41
SHANK1,-1.24697913154837,1.08747512417097,229.883912984697,7.16680665441819e-44,4.50689755610698e-41
RP1-124C6.1,2.23402948405089,0.242543462745292,227.018453394851,2.0018178934648e-43,1.22388921764334e-40
AF131217.1,1.63006900244373,0.503302508514156,226.03991951638,2.84535945589127e-43,1.69260436822073e-40
RP11-434D9.1,2.06798836323828,-0.731327494538071,225.77355089273,3.13141285193635e-43,1.81374728608208e-40
CXCL14,-1.0168872972678,9.9410153538235,225.06066913044,4.04717938796548e-43,2.28406200843898e-40
