,logFC,logCPM,F,PValue,FDR
C1QTNF3,-2.05086724991987,3.88439770262664,309.491003406352,1.36791360868541e-50,2.92925020163895e-46
FNDC5,-2.39545827422962,1.28012438095176,295.866897907216,5.723318122787e-49,6.12795671406804e-45
TMEM71,-1.96979148110996,2.60466393954081,221.167027286365,1.97536984138662e-39,1.41001899278177e-35
KCNMB2,-2.54109572636652,-0.38003345947179,219.681358832871,3.14471183871811e-39,1.68352148285774e-35
HPS6,1.06758908702616,4.04886326667486,210.038344546286,6.62266387055488e-38,2.83635448248125e-34
CLP1,1.01130255000929,3.2814265426519,206.152688274681,2.29449309992488e-37,8.18904587363189e-34
XKR4,-2.50992151527266,3.28670722540918,198.87467156016,2.40755881428545e-36,7.36506634987266e-33
RP4-568B10.1,-2.58861569741534,0.419346839693283,182.645753521557,5.09364896735428e-34,1.36344248733656e-30
CTR9,0.59503740207551,5.38065720302064,181.09845950878,8.55830406299845e-34,1.9328221587236e-30
RNF222,-3.50657580956608,-2.34816673123726,180.940064500788,9.02597440330437e-34,1.9328221587236e-30
GCC1,0.632907675909888,4.3372926462798,179.220651790808,1.60975093166899e-33,3.13374604097816e-30
DNAJC14,0.618667560266307,4.44985709313818,178.427205883186,2.10368410386785e-33,3.75402428335217e-30
KIRREL3,-1.84858850335861,2.0798608065447,176.877971444101,3.55145888542162e-33,5.8500723517245e-30
GINS3,-1.28461591351263,2.35550383903055,175.117993616364,6.45021619734023e-33,9.86606640356027e-30
MMP17,-1.6754140948979,2.72491869276838,173.146486569653,1.26157651030535e-32,1.80102662611192e-29
BMP7,-1.43004396360031,2.3951253559955,168.069569097047,7.18104698077699e-32,9.6109337528974e-29
MOCS3,0.715577443214996,2.81469929515097,166.363536653765,1.29310647483062e-31,1.62885776776605e-28
LAMP5,-1.81556389139398,0.798661162866629,159.658691546809,1.32962159933093e-30,1.58180649600403e-27
GFRA3,-2.06079225226765,2.96711626544477,157.111965351385,3.24801966968973e-30,3.66068911614399e-27
POLR2B,0.405684186121994,6.36294558415043,155.47646335037,5.77751979164694e-30,6.18599044091638e-27
PLK2,-1.15146106118393,4.6435718572387,153.467638603505,1.17505720267758e-29,1.1982226161018e-26
C6orf47,0.595087942668852,4.57245396029878,150.896139725725,2.92768063348603e-29,2.84969786752136e-26
CTD-3035K23.7,-1.8489505936388,1.11496901839611,150.432956521075,3.45263297607742e-29,3.2145514152053e-26
RGP1,0.86131128394081,5.67657861303902,149.470133117964,4.86690073063545e-29,4.34249217690948e-26
DLD,0.731386646987829,6.78346848500889,149.348844025012,5.08224346133646e-29,4.35324645924236e-26
RP11-174J11.1,-2.89794337854999,-2.87760959913578,148.173865438672,7.73469284158738e-29,6.37041201960585e-26
TMEM178A,-1.29438122918072,2.52068142141144,147.768174330637,8.94368070536403e-29,7.09333254165427e-26
ASTN2,-1.33673299342666,2.63303767638329,146.926123145043,1.2094670991156e-28,9.24983159302194e-26
TFAP2A,-1.40900980272322,0.789490465001546,146.549465680196,1.38451560498507e-28,1.02234541948794e-25
AC093110.3,-0.85896224623775,2.4611145916492,145.826877710123,1.79490105712692e-28,1.2812003745772e-25
OTOGL,-2.39309755743321,1.97611511114954,145.290073038352,2.17721789000516e-28,1.50396593214743e-25
SCN4B,-1.50791374180321,3.27542988349629,145.062402418786,2.36317908515931e-28,1.58140990405005e-25
SRCIN1,-1.42402766632612,3.13593714411303,144.791453490449,2.60542668306926e-28,1.67943967584616e-25
TPPP3,-1.94364289954239,5.05766245297082,144.727119081198,2.66652418879095e-28,1.67943967584616e-25
RASGEF1C,-1.83316984336579,1.29631034124397,143.817652123825,3.70163006958399e-28,2.26476303743062e-25
SLC6A1,-1.48978477281306,1.60631822898317,143.72218091517,3.83143580696399e-28,2.27906573250908e-25
AFAP1L2,-1.04377516135445,4.86258862776376,143.541285329976,4.09007551473546e-28,2.36715883979852e-25
POLR2F,-1.71915782540718,0.310240228031732,143.301725962065,4.45981900167626e-28,2.51322537110251e-25
KIAA0100,0.457970904165344,6.80213484622956,142.695393528023,5.55302401416638e-28,3.04903733947074e-25
EPB41L2,-0.993046468234919,7.10886280288336,142.324986490796,6.34968081384695e-28,3.39930162369297e-25
GNG2,-1.34877152014067,4.83265906756415,140.169270781066,1.38824102854253e-27,7.25068131346578e-25
RNF123,0.497773929429586,5.03180262732588,139.771836499616,1.60419692019741e-27,8.1791125831208e-25
TSPAN11,-1.72467547368135,5.30594931676977,138.640799357269,2.42233574902055e-27,1.20632320301223e-24
TFIP11,0.544717195214982,4.34348631128374,137.821753422749,3.26662146612524e-27,1.58980527444559e-24
MATN2,-1.04516684857643,6.79868010848627,137.141309506363,4.18940515613459e-27,1.99359826696591e-24
CLEC3B,-1.65291069759422,3.86580527887907,136.99599348407,4.41822495529602e-27,2.05677976505889e-24
NOP9,0.507777994495227,4.74502484728216,136.052378428502,6.24289879836801e-27,2.84437095464367e-24
COL9A3,-1.48337059738035,3.96847550099874,135.390659896299,7.95876284141436e-27,3.55060307262598e-24
PAGR1,-0.78742456700202,5.21015992161596,134.979660536149,9.25591618793491e-27,4.04502427037629e-24
MYOT,-1.45762612184806,2.50307673954257,133.000316712744,1.91865153683398e-26,8.21720080195258e-24
ANGPTL7,-2.35344600576382,2.1233430577191,132.701968272144,2.14203300331528e-26,8.99401857509673e-24
PRKAR2A,0.512228405193281,5.86721649308766,132.192631561317,2.58552764281855e-26,1.06474017198686e-23
KTI12,0.685684082048239,2.76040804522289,132.131004794086,2.6451057036113e-26,1.06872251956854e-23
