,logFC,logCPM,F,PValue,FDR
THAP9-AS1,-1.09267093765646,5.31264771302741,495.136794955939,6.35956333118136e-76,1.3264141239845e-71
KLF2,-2.02325373753298,5.09097297920989,489.958619175057,2.29010478548843e-75,2.38823577554661e-71
ATF3,-3.33893124751503,5.31073964640223,486.114513609803,5.95470243429826e-75,4.13990762240529e-71
NAB2,-1.15460623881097,5.31457909206356,443.501279079951,3.08775291278797e-70,1.61003156255047e-66
JUND,-1.47641630080102,7.00914181850355,403.062738529855,1.48022954479188e-65,6.17462952314484e-62
PPP1R14BP3,-1.51711854636605,-0.0135781192085074,381.182501222924,6.21626594028166e-63,2.16087764527424e-59
RP11-106D4.2,-1.89845199032704,0.362105723577074,374.731943634835,3.79905927650677e-62,1.13195684757288e-58
ZFP36L1,-1.14758824858272,9.19105543677534,370.931422917282,1.1108426631815e-61,2.89610567824707e-58
RPL29P14,-2.47641064842979,-1.43193869159826,369.872873999777,1.4990368898475e-61,3.47393471239437e-58
SMG8,0.941083995463719,3.74991698484415,368.800248525357,2.03174555508043e-61,4.23761170423126e-58
DDIT3,-1.44371646136114,3.77221557070473,366.593685957659,3.80242062580345e-61,7.20973518112569e-58
RASSF1,-0.67774214670295,4.98777131414399,365.290380469889,5.51016852454092e-61,9.5771320763625e-58
TFIP11,0.700366365226129,4.59087661576939,364.604867383028,6.69889340925805e-61,1.0747601525915e-57
NTM,-1.71422855797405,2.37302996587078,363.365639960083,9.53990539887937e-61,1.42124147788876e-57
TXNDC9,0.82022641314559,4.23839829082378,361.61514832813,1.57332346132439e-60,2.18765382885619e-57
KIF1BP,0.713509237141355,4.25784792474342,358.410216541628,3.94275538274488e-60,4.94371542128956e-57
NR4A1,-2.98077945885802,6.57173606328485,358.334450091279,4.02949427827216e-60,4.94371542128956e-57
PHAX,0.654150108500772,4.61286690653016,358.03099283272,4.39653792866971e-60,5.00401396482094e-57
DUSP2,-2.35969531602552,2.90361117476199,357.905111083106,4.55848230002387e-60,5.00401396482094e-57
SNORD10,-1.49745134762782,0.501497109757867,355.166416417722,1.00273297667309e-59,1.04570008472353e-56
KB-1208A12.3,-1.11799026474212,1.64994794711245,352.593965638918,2.10764830016382e-59,2.09329621888175e-56
HES4,-1.33102136141074,3.12575912486539,349.061397314694,5.86756055990148e-59,5.56271411808478e-56
PTGS2,-2.93793729308556,3.01781876235478,347.236291622117,9.975592816099e-59,9.04612779849464e-56
SNORD14E,-4.24981531706322,-2.41954325710988,345.636212140004,1.59009814971548e-58,1.38186154619233e-55
RNF122,-1.40355158622678,2.837636590634,331.116923564146,1.14038729964488e-56,9.5140231634773e-54
DPT,-1.93873024203017,5.40384061660116,330.875910986392,1.22500005321984e-56,9.82685619615621e-54
NRARP,-1.75453940666755,4.6287551071179,330.661180036795,1.30568404903734e-56,1.0086167485471e-53
CTD-2382E5.6,-2.44342448906405,-0.420727041883138,326.976402613734,3.91163061355066e-56,2.91374570381522e-53
