,logFC,logCPM,F,PValue,FDR
WBP1L,1.72775451703787,5.92434819652131,679.727333520139,3.77916734838441e-102,1.00908676211407e-99
RNF135,1.61081766446949,5.44527287267139,677.779740333418,6.04062542097489e-102,1.59224690583646e-99
ATP6V1C1,2.17648981551656,6.43270654059355,677.545455196444,6.391528626286e-102,1.66341555134734e-99
ZBTB10,-2.07314882433492,2.14607227905651,673.733340758752,1.6041427553164e-101,4.12264688116315e-99
SMG8,1.90582208600473,2.91645429652983,668.568116994539,5.6054197266764e-101,1.42280777259836e-98
GRASP,-2.42718222893611,3.50014217885311,668.333106043044,5.93447237998909e-101,1.48796039186068e-98
PGM2,1.86754045432077,5.37354865200642,665.950421163726,1.05879115529397e-100,2.62274050034266e-98
MAD2L1BP,1.17491464155669,3.70180695587728,663.878319193251,1.75324397225547e-100,4.29127334161578e-98
SEPHS2,1.33693288480407,6.04256447840866,663.501624437654,1.92175839475098e-100,4.64839442306825e-98
PRCP,1.43258254733661,7.13558987506404,662.512767413634,2.44557455304435e-100,5.84662939658045e-98
XXbac-BPG299F13.17,2.33913350040869,4.72196669480047,660.204697650051,4.29566415627648e-100,1.01515925348327e-97
CDC123,2.32666556853095,6.32655194782159,658.38675485299,6.69941742604092e-100,1.56522752590229e-97
FADD,2.17496220194426,3.28781554976057,658.240036926823,6.94425493847219e-100,1.59317910709795e-97
FRAT2,1.86423151067535,8.01728493453678,658.222547556105,6.97403305636261e-100,1.59317910709795e-97
GMPR2,1.41032746905816,6.33654932741505,656.614731171065,1.03378903661316e-99,2.33568160360073e-97
MFSD5,1.7055601434917,4.2946797992713,656.137760131347,1.1619466223021e-99,2.59669810375338e-97
CNOT6L,-1.69784996651957,5.99712005701464,655.539795360104,1.34537085909603e-99,2.97428224333488e-97
TM9SF1,1.08160807853587,4.55035794255994,655.142694772204,1.48296688316674e-99,3.24359565084129e-97
C17orf62,1.53599141076998,8.56788220434,649.080006087141,6.58286127448283e-99,1.42466976635123e-96
SLC22A4,2.36355227301383,6.02991685839848,647.555400445303,9.58680639115733e-99,2.05317436877286e-96
EMD,-1.97809117947601,6.15426315238329,646.28664919216,1.31124773348549e-98,2.7793044742744e-96
DIS3L2,-1.28163667779008,3.38138778948549,644.25673104784,2.16558682655661e-98,4.54331277081672e-96
C2orf68,1.08806707928895,5.37808965924602,644.15196659803,2.22244203312837e-98,4.61549577789084e-96
PIGV,1.29735889085521,3.34810048206566,643.693559736943,2.48936170891303e-98,5.11812767352518e-96
SIRPA,1.98350738858676,8.39163121703745,643.346903222632,2.71237284276181e-98,5.52142432150324e-96
NLRP12,2.38579710018289,7.05901302580557,643.023354944915,2.93857042543008e-98,5.92323607321984e-96
SYK,1.33242953719846,7.89604950816652,642.866039168292,3.05529621482494e-98,6.09872720163115e-96
KCNE3,2.06580550264171,5.60309683251302,642.253721979405,3.55565716620434e-98,7.02926070549626e-96
PRSS36,2.40887600314608,1.98773267853863,640.991984944128,4.86121154140726e-98,9.51871517060317e-96
HHEX,2.34423961014774,5.0307315245927,640.858506742943,5.02482825833177e-98,9.74627065955671e-96
TM9SF2,1.53909197265462,6.92408845734361,640.692398742758,5.23617967763204e-98,1.00612947824406e-95
RP11-330O11.3,2.71569520096672,1.71562139523574,640.539311079637,5.43885367416258e-98,1.03539658834058e-95
TMEM33,1.52897909029681,5.72857113049924,639.973583407717,6.25854123675008e-98,1.1805101635558e-95
ARL4C,-2.39194941217002,6.960270017594,639.233518968855,7.52085942430124e-98,1.40571699785121e-95
C14orf119,1.27402260470968,5.11436721908729,638.45499369473,9.12555179975511e-98,1.6902823874141e-95
ZBTB21,-1.65337187297653,2.97034118005674,638.171417695637,9.79187273670394e-98,1.79750806666637e-95
SRSF3,-1.12327218391997,6.96122090225317,637.4583203901,1.16912622323901e-97,2.1271889513092e-95
KREMEN1,3.12014592051368,6.95502746557176,636.8959135031,1.34467443579667e-97,2.42513214034909e-95
RP5-1160K1.6,-2.4502980981385,0.66823532246575,635.471390454898,1.91702114962304e-97,3.42730042054345e-95
RASSF2,1.89393913318703,9.32711992480525,634.211324481152,2.62422957973887e-97,4.65122070339924e-95
FGFRL1,-1.87163136129087,2.94922972797307,633.543471948452,3.09982932092123e-97,5.44722143915731e-95
GS1-358P8.4,1.76247606547741,4.69677875491948,633.495998009415,3.13675938277797e-97,5.46540448389111e-95
TOR4A,1.94674961458464,5.64928987206866,632.349482895558,4.17595649681675e-97,7.21492988021449e-95
CHD6,-1.22637303872193,3.69686016664239,631.905561139453,4.66556909326386e-97,7.99367504645875e-95
IMPDH1,1.938065291339,8.74474152215289,628.284558216593,1.15420325099321e-96,1.96119163970417e-94
NAB2,-1.81415469302774,2.93316295770128,627.622646734775,1.36242856003193e-96,2.2960271470702e-94
TMEM70,1.74637873719377,3.86853746802573,626.591473316995,1.76443390868971e-96,2.94933017582605e-94
TADA3,1.37629410199027,6.80169280390545,626.533306314854,1.79036822670028e-96,2.9685460274966e-94
HNRNPA0,-0.921897369213408,5.77073153633331,625.521362452737,2.30799622483567e-96,3.7961921906097e-94
TNIK,-1.65247090357,3.45918763799806,624.929820860381,2.67762112625152e-96,4.36919764728026e-94
SRRT,-1.04812816185641,6.2373598667629,624.460082104739,3.01301289911409e-96,4.8777594650225e-94
JKAMP,1.64124622809565,4.21182162555304,621.573945618669,6.22762883776297e-96,1.00031288206568e-93
TMEM199,0.839887367669004,3.49211863815179,620.087845839875,9.05669686432496e-96,1.44345494209706e-93
ZSWIM3,2.02748482366536,1.77295348566277,620.024237883303,9.20313464941896e-96,1.45551114147734e-93
UBE2J2,0.975733881153959,5.14910726893986,619.133386664555,1.1522152822718e-95,1.80836230561132e-93
GIT2,1.13318987502377,6.58825441323425,618.104509314276,1.49396372404843e-95,2.32696167927544e-93
PSMC1,1.33263427453906,3.78882057169369,617.300104241897,1.83062895033128e-95,2.82990460291813e-93
NRBF2,2.08830469420978,6.0973604063103,613.827637535103,4.40819254097666e-95,6.76361482406568e-93
ARPC1B,1.50653058612232,9.22359781982744,613.247342042893,5.10675938206844e-95,7.77740539965386e-93
RP11-363K21.1,2.50166239651998,2.18190714035683,613.113210326218,5.28343345629985e-95,7.98730822511212e-93
OTULIN,-0.852466998760061,4.4470979218313,612.259133002427,6.56155027887362e-95,9.84711487106874e-93
C9orf139,2.41887404314732,4.98639285073024,611.533720654155,7.88811469001892e-95,1.17521476831006e-92
PHF1,-1.46402823767386,6.23762895384342,610.553703305565,1.01176866046107e-94,1.49654414813522e-92
GNL1,-1.11327891600615,4.85249277637478,610.488900090046,1.0285676004475e-94,1.51052499037148e-92
AC093673.5,2.02647712754942,3.56394451934789,610.277445605184,1.08535385207577e-94,1.58261526231758e-92
NFKBID,-1.76963006914021,6.06538773889487,610.158619460532,1.11863423066237e-94,1.61965632270551e-92
PPP1R16B,-2.16121364595522,5.49910126326845,609.926320076321,1.18668204128004e-94,1.70616662718305e-92
C19orf35,2.54716682362433,5.76375523179973,608.44523091101,1.72966815182537e-94,2.46958175010622e-92
ACOX1,1.64193834135816,6.84082564459643,608.273144080852,1.8071217578059e-94,2.56237402348203e-92
AGTRAP,1.75274643781327,8.25511486091761,607.961903718449,1.95615180023438e-94,2.75469048033006e-92
VIM-AS1,2.00406881409568,3.96593322663243,607.908355055829,1.98300828008052e-94,2.77351362166364e-92
STAM2,1.44174953417276,3.97173461435802,606.074325978472,3.16450790991969e-94,4.39610017756411e-92
NMI,1.81781457627562,5.78614461140943,605.432743509521,3.72721901376987e-94,5.14306194114823e-92
GRB2,1.23647171698113,8.5495884692386,605.348937363362,3.8077834896755e-94,5.21920190318189e-92
ANGPTL3,-5.67423679780117,-0.175525144189136,605.26294310025,3.8922678877299e-94,5.29967071335939e-92
RNF34,1.03620791736165,4.33149052259937,604.124502529285,5.20517563137913e-94,7.04068493297071e-92
SIGLEC9,1.92327363540667,6.32965219679275,603.122260810692,6.72454449503899e-94,9.0363813606537e-92
LINC00921,1.89810391304454,3.21672409817747,603.04301532348,6.86216735539293e-94,9.16143901473238e-92
PABPC1,-0.858547798997398,9.58177888306852,602.262492064704,8.3782103741223e-94,1.11132906639971e-91
IL10RB,1.53519080089962,7.37229322545736,602.168183754731,8.58280973649804e-94,1.13117030886154e-91
TWF2,1.45089791800912,7.17095323765063,602.110615060161,8.71015957318032e-94,1.14064255302285e-91
ARF6,-0.742499891998273,6.61212893146337,601.050799986505,1.14245453488032e-93,1.48663704032528e-91
YKT6,0.997026614867226,5.67247633047811,600.681579167389,1.25576030870954e-93,1.62380075138793e-91
KIAA2013,1.53900441267381,6.77277159525127,600.348938498923,1.36746564758734e-93,1.75719335714973e-91
CPSF2,0.968123761898326,4.65915466184727,599.929323802606,1.52270994440412e-93,1.9416213688329e-91
MYCBP,1.26437980167185,3.11959200535821,599.911003931779,1.52987675948896e-93,1.9416213688329e-91
RP11-983P16.4,-1.90359750225951,0.895047076648003,599.642997151536,1.63867533785646e-93,2.06694263474409e-91
GLT1D1,2.0912626359667,7.94945995576734,597.183130148726,3.08069518228661e-93,3.86213981389101e-91
HYAL2,1.77842389002166,3.54265992749884,595.946819313785,4.23297665063038e-93,5.27454545072488e-91
ARPC1A,1.08737653126286,5.23790406403968,593.983909353601,7.01509360106936e-93,8.68857376132446e-91
JMY,-1.73339787859939,3.02476243985325,593.168713458444,8.65463864760951e-93,1.06550521314282e-90
CARD8-AS1,1.85754696257523,3.94948626901601,592.981843742943,9.08169951343871e-93,1.11142703569226e-90
ZNF20,1.78460057129651,1.89874192238154,592.935653338956,9.19047959387419e-93,1.11808438136126e-90
HPS6,1.79798542250824,3.59414087262067,591.526691247544,1.32180306788834e-92,1.59860418092848e-90
LAMTOR1,1.27770155729608,7.05669583007596,591.415088745913,1.36042942316052e-92,1.63569759884095e-90
B3GALT4,1.69172172821755,4.63733536234858,591.224064409357,1.429190586855e-92,1.7083813061476e-90
C6orf229,3.48207335959046,0.891881365545104,589.681012905853,2.12908067406697e-92,2.53028315946918e-90
SPATA2,1.29620812063638,3.65368495095471,589.204879381745,2.40796374341265e-92,2.84527210141173e-90
ZDHHC12,1.7539794200366,5.44937342599953,588.580711153935,2.82982849499238e-92,3.32464422040248e-90
DGCR2,1.48496101745352,6.90392187630721,588.493372151704,2.8944990542778e-92,3.3813011679518e-90
NLRX1,1.79079711010376,4.99728629347017,588.07582429428,3.22476677453427e-92,3.74583078443077e-90
RP11-290F24.6,2.51069734041066,1.26246272499762,587.754075285239,3.50483968558303e-92,4.04828673795433e-90
PTGER4,-1.85410346190406,4.86580606055906,587.392767466932,3.84854443425126e-92,4.42045103732994e-90
CYB561D1,1.78464963542443,4.66921910770113,586.964784062656,4.29969909096579e-92,4.91121185056982e-90
UGT2B10,-5.85010261613391,-1.3352787725299,586.867461583492,4.40948348145688e-92,5.00878344633996e-90
MBD4,1.06538529972115,5.29605401272958,585.745325011952,5.89795950936539e-92,6.66274986332705e-90
SNX1,0.989284110372772,6.82020451401907,585.289314367976,6.63844563012029e-92,7.45827552761055e-90
RBM15,-1.17256269433088,3.2483311754162,584.743217308807,7.64898393258113e-92,8.54690813336239e-90
SRRM1,-0.951350165176907,5.68115637865093,584.601149633894,7.93628587400351e-92,8.82000203078444e-90
C6orf89,0.936162549555779,6.03671657169022,584.513284200257,8.11936831402866e-92,8.97495766324889e-90
C9orf64,1.65386645914969,1.96148727712559,584.144234495968,8.9357812231158e-92,9.8245808527947e-90
EIF4E2,1.04623698583286,5.14378653143508,581.971993260074,1.57148440688587e-91,1.71860209604114e-89
AC011380.8,2.50525795168424,2.99419493935462,581.855870527965,1.61967954452847e-91,1.7619371129897e-89
RUNX3,-2.27064893548219,7.34788148161062,580.763574127717,2.15225460316898e-91,2.32896603374496e-89
SLC16A5,1.62893724846191,5.15927121674278,580.50624177673,2.30142456106815e-91,2.47734497254247e-89
RAB11A,1.07499841837457,5.86206100298582,580.087677827192,2.56653781483393e-91,2.74833424338466e-89
SIRPD,1.69803192338161,2.15004353313253,579.682879249098,2.85204915889447e-91,3.03824511434561e-89
MAPRE2,-0.950356173374128,5.47986457720445,579.510640304125,2.98299982798644e-91,3.1613647661547e-89
ROM1,2.46892580159495,1.74582242114327,579.046768938856,3.36646446611612e-91,3.54946202171012e-89
XRN2,1.50542709507508,6.69079757074631,577.988141925403,4.43721607886765e-91,4.65454911130198e-89
UCKL1,-1.03854243022643,4.04056933923983,577.830289543745,4.62384660957338e-91,4.82569981181871e-89
IL6R,1.88079293166407,8.1147484544544,577.709972934696,4.77136995807739e-91,4.95451345141774e-89
ATP2B1-AS1,-2.10060127849019,2.01889163108984,577.482328876163,5.06353317060564e-91,5.23146944661568e-89
MCMBP,1.03656734173758,5.89215397451877,576.370209535303,6.77044867570038e-91,6.96002123861999e-89
WHRN,-2.63209712143226,3.06037435064324,574.609161853542,1.07309397552418e-90,1.09575997913385e-88
RFTN1,-1.63442190597572,4.75687517821079,574.596792644876,1.07657352035525e-90,1.09575997913385e-88
KMT2A,-1.32140048198384,4.96335340119596,574.32682721392,1.15540096694129e-90,1.17019920592675e-88
SUMF1,1.43651462859051,4.50272706540102,574.058642479525,1.23944191133126e-90,1.24916302436131e-88
ZMPSTE24,1.72633074135035,4.82585607743535,573.378073355046,1.48128857282811e-90,1.48562405157785e-88
AP3M2,-1.46611659236488,3.16865140087697,573.324702337703,1.50214683802408e-90,1.49923004804733e-88
CYP1B1-AS1,4.12191350238368,3.36140452786938,572.236318376596,1.99807163593695e-90,1.98455810796443e-88
LRIG1,-1.78904616433934,3.04681450089409,571.824528355564,2.22596070197714e-90,2.20027654003125e-88
RP4-800J21.3,-1.83321668425572,0.047559659533833,571.135330410305,2.66722236657976e-90,2.6238321462622e-88
TMEM50A,0.948598332037344,6.52318370991448,570.457901547693,3.18642625211374e-90,3.11966303540278e-88
CPT2,1.34506799426262,2.09545228836003,569.81114543933,3.77652090061467e-90,3.67987060268425e-88
ROPN1L,2.25808808392773,4.74661813347843,569.061092416219,4.59954693821135e-90,4.46069269102006e-88
CCNB1IP1,-1.23138620451036,3.04659794880829,568.608291613126,5.1812088673903e-90,5.00120442786594e-88
AC010761.9,-3.13616099283009,-1.5301998264738,568.4219362944,5.4415312522652e-90,5.22793843675573e-88
ATXN2L,-1.02743519130018,6.51659675471007,568.003235069766,6.0752964948755e-90,5.80967888068094e-88
TIMMDC1,0.947364770632754,3.92754613317279,567.570363417283,6.80848984493035e-90,6.48067366721148e-88
ACOT13,1.18361633482022,2.96179784076201,567.243351801928,7.42069762957166e-90,7.03085452829462e-88
NSMCE3,-1.23175613454908,3.32810828114146,566.630945020533,8.71969646426275e-90,8.22371372959826e-88
TMEM169,2.73346272268164,1.62957075166865,566.50417966655,9.0158621638114e-90,8.46420667068322e-88
TRAPPC10,-1.21859366678785,4.59362719982628,566.386984205254,9.29864012970958e-90,8.69000186667405e-88
TMBIM6,0.885778900287878,9.33384840733662,565.738660646612,1.10316191362587e-89,1.02628999747275e-87
KLF14,5.60651300996529,1.84530424146061,565.225857072939,1.26291303838783e-89,1.16961675987629e-87
NSF,0.771513175717637,4.37214224590995,564.784014648579,1.41905874743725e-89,1.3083339841843e-87
COX15,0.945336346776654,4.68575632450486,564.251005687165,1.63342173866808e-89,1.49924781013463e-87
RABIF,1.10900277035627,3.7931559257723,564.120051702472,1.69088303632874e-89,1.54509134341862e-87
MINDY1,1.75375967951888,6.40409265495877,563.786391035481,1.84662499916373e-89,1.67993849481443e-87
STEAP4,2.75489014008639,7.19373550704809,563.359851777198,2.06686010723991e-89,1.87201074030187e-87
TADA2B,1.1461844505495,5.55862979459426,563.337131567417,2.07930418207184e-89,1.87502166593846e-87
RP6-159A1.4,2.8034036116996,8.38541117855894,563.057410864655,2.23881187862819e-89,2.01004245522252e-87
RFT1,0.823024351964624,3.63746872156782,563.039072865556,2.24968782774974e-89,2.01102529297977e-87
RRN3P2,-2.04275865185077,2.01901435964592,562.507556269014,2.58903938701285e-89,2.30435713406858e-87
IRF2BPL,2.54277241119517,6.14573864580289,562.249050603498,2.77219741686175e-89,2.45674046942575e-87
RAB3D,2.00473583758847,6.88297422750722,562.002562663781,2.95893632495046e-89,2.61097557257431e-87
NACC2,1.49099554076453,5.45145509076076,561.761493773548,3.15377237899127e-89,2.77100684239575e-87
ZNF438,1.8442769426659,5.84618767279287,561.707016183771,3.19955570553485e-89,2.79927086407644e-87
MADD,-1.11223659137063,5.76368781859257,561.320334021101,3.5442691486792e-89,3.08771922444256e-87
THOC5,1.45125671636235,6.04690053899454,560.983353826273,3.87492985483116e-89,3.36154252385353e-87
SMAD3,-1.43856631997753,4.51261762695678,560.942579458276,3.91698366268445e-89,3.38374723129379e-87
SFXN5,1.41698126363745,5.34470682123951,560.282611748106,4.66500457657059e-89,4.01307506670675e-87
ST3GAL2,1.62223487972758,6.74145616204155,558.762164656112,6.98029543933618e-89,5.97978642636466e-87
ST3GAL4-AS1,2.57273162367375,4.95918442028188,557.769103295319,9.08465762130111e-89,7.75023073418883e-87
RFWD2,1.26774425451285,5.86282655093539,557.280466896553,1.03431195441363e-88,8.78737759617531e-87
COPS7A,0.937647514123385,4.4549929018423,556.164344122092,1.39134634849823e-88,1.17720497634254e-86
DUSP8,-2.44526248249888,2.58447573551185,554.584802597256,2.11786716981505e-88,1.78456348407367e-86
CECR6,3.26972372756582,3.78847915464473,554.002643692486,2.47291659069621e-88,2.07523122876384e-86
MRVI1,2.93576007211581,6.6778863488182,551.340347748011,5.02869773791304e-88,4.2028465646948e-86
AKR1D1,-5.27041848597085,-1.8049798833839,551.215165545459,5.19955959086845e-88,4.32805446106297e-86
CKLF,1.86253365941561,5.41226983672455,550.830818037734,5.76141945287012e-88,4.77640257866974e-86
TMEM185B,1.909575315244,3.80299298734161,550.523892152033,6.25354522423209e-88,5.16356987189605e-86
HAUS4,1.92147125240674,6.71071974636766,549.868790245604,7.44963750836422e-88,6.12658188687874e-86
DNTT,-4.74615313702943,-0.689005959078359,548.706178718223,1.01655940291232e-87,8.32687702146509e-86
TUSC2,1.23513275053116,4.45680609819085,548.199056098341,1.16428592803306e-87,9.49909471442846e-86
PSEN1,1.13311322419549,6.81604073007442,546.133575449778,2.02455223051675e-87,1.64524876914721e-85
SGMS2,3.06556435368507,3.6864898276479,546.003028603087,2.09666591947078e-87,1.69714375213855e-85
KIAA0040,1.82140103602304,7.39781112378268,545.87015543837,2.17271165037667e-87,1.75180202085272e-85
RGS14,1.29315859722398,7.64751275436236,545.728420712688,2.25688173045631e-87,1.81255813977272e-85
CUL3,1.47068526053153,5.38843740658615,544.886707231281,2.82863976597496e-87,2.26291181277997e-85
B3GNT7,-3.27530203326401,3.50681504050252,544.381643542367,3.23934342602706e-87,2.58143026508203e-85
TMEM115,1.14276717203604,4.46040508796056,544.329860553745,3.28469607991882e-87,2.60746530514019e-85
KLRB1,-2.3176945356457,4.62792425359322,544.154342953277,3.44321039359719e-87,2.72278483432147e-85
KLHDC10,0.939345457669035,4.10198243485093,544.120575868345,3.47457536095116e-87,2.72709987468433e-85
KCNH7,3.47686811671428,2.16519060708279,544.119911466343,3.47519536559969e-87,2.72709987468433e-85
SNHG1,-1.26115219291757,4.4400583481913,543.918043977701,3.66880761289329e-87,2.86808686391962e-85
WHAMM,-0.864754389122124,3.74155509030433,543.584228120578,4.01300746226155e-87,3.1252815690946e-85
GAS7,2.13053385712725,8.37732237828452,543.223179480476,4.42185680556775e-87,3.43069343103671e-85
TBCC,1.39684034903354,4.6028604091253,540.928627345852,8.19758523274193e-87,6.33617866109677e-85
RNF130,1.49911096993594,8.01368585730483,540.479818129496,9.25089508407924e-87,7.12353569021233e-85
TSPOAP1,-1.79636124661451,4.88239652643478,540.202228511828,9.96928268431734e-87,7.6480765667748e-85
GGA2,-1.18808703986244,5.95844269657533,538.766031355786,1.46836479719877e-86,1.12228922789616e-84
TRIP4,1.00214116313318,4.35796800987253,538.428337885835,1.60844418525062e-86,1.22480046106492e-84
