,logFC,logCPM,F,PValue,FDR
OACYLP,-0.427885369029422,-4.11996673432332,2.89539966202595,0.0896773111648448,0.109052144912009
IGHV4-59,0.502356632119203,-2.87201607805724,2.89375524130491,0.0897681023402387,0.109155582563491
FPR3,0.222361216601248,0.571265272922733,2.88606597237533,0.0901939702100884,0.109666425189375
RAPGEF2,-0.0695645852730269,5.38247215030521,2.88491821692543,0.0902577268614763,0.109736941371795
RP11-95M15.2,0.54804729261239,-3.51328829681434,2.88156731798116,0.0904441470103297,0.109956575483867
CNKSR2,-0.14112064909658,0.813290794168506,2.88076440652007,0.0904888775625856,0.109998090062454
TMBIM6,0.045215790244982,7.57117205470337,2.88067165633996,0.090494046269008,0.109998090062454
RP11-228M15.1,0.192301757316211,0.625179004647367,2.88064342026634,0.0904956198497744,0.109998090062454
ALKAL2,0.365871881413118,-0.477379023902211,2.87901317727876,0.0905865229658359,0.110101557203132
DTWD1,0.0671985751087698,3.39233083557814,2.87738939566732,0.0906771647146328,0.110204693486448
ZNF304,0.0736048349432965,3.23555075587839,2.87647370237913,0.0907283235692573,0.11025983404732
RNFT1,0.071516988505782,2.19500906127672,2.87455771074998,0.0908354698742593,0.110383003361938
CYP2J2,0.210548440140886,5.86828529778309,2.87420590078774,0.0908551588133285,0.110399885800157
DNAH14,0.201991730603347,-1.05997731757222,2.87260624769993,0.0909447415952079,0.110501690046181
ALKBH7,0.114993494497732,5.54476489445589,2.87177463083889,0.0909913513191155,0.110551270560387
CRNN,-0.469947904321072,-0.985207892730357,2.87158577561589,0.0910019397365536,0.110557082929081
SARNP,0.0639169750684635,4.7920826082613,2.87112825755883,0.0910275966589089,0.110581199921056
YBX2,-0.135688473975156,0.0744547782718195,2.87054853293228,0.091060118067277,0.110613652348688
FAM199X,0.0577351128365484,4.14904462409524,2.86986628906307,0.091098406826769,0.110653105977264
APRT,-0.0910731954733296,4.16371488361935,2.86851818792879,0.0911741163111895,0.11073800493427
RGS18,-0.190005158600141,-1.20898804874439,2.86391570638607,0.0914331093950699,0.11104549095504
LGI2,0.16367459734929,2.06598100986666,2.86288685196716,0.0914911152209154,0.111108854349195
EDA,0.108565382716608,3.24276884912705,2.8627540178018,0.0914986072079465,0.111110868440533
WRAP53,0.0682970541355043,2.00033864428419,2.86029169155528,0.091637606206834,0.111272566965547
ANKZF1,0.0774790397129957,4.61369548092124,2.8547410750427,0.0919517853920832,0.111646946921847
GPATCH1,-0.0481267729084623,2.4278000024323,2.85399129585361,0.0919943148101503,0.11168965656923
TCEANC,-0.107301935945689,1.0729161069897,2.85391420872624,0.0919986886078992,0.11168965656923
KDM7A,-0.0739230649452291,4.21997703989531,2.85186645221287,0.092114958050294,0.111823684256466
ALPL,0.159786969406229,4.28912953218657,2.84748288406507,0.0923643915963135,0.112119340178127
C16orf71,0.145369526248849,-1.37654478036984,2.8460794040895,0.0924444079852361,0.112209319327988
MAN2A1,-0.110874524038166,1.61760165319415,2.84545172106328,0.0924802184543935,0.112245633142218
RASSF7,0.117076598258371,1.55649854427857,2.84321774679463,0.0926077936367587,0.112393312437832
ACVR1B,0.0935739138729724,3.88219595115981,2.84200728902209,0.0926769992430354,0.112470137278247
PLEKHA4,0.121563993762034,4.68277329841882,2.84119455371339,0.0927234974941318,0.112519397092936
NAA38,-0.0785086150322375,4.1183779010963,2.8409697094052,0.0927363657926057,0.112527843489314
