"x"
"371","C17orf67"
"372","C18orf21"
"373","C18orf8"
"374","C19orf25"
"375","C19orf66"
"376","C19orf71"
"377","C1GALT1C1"
"378","C1orf109"
"379","C1orf159"
"380","C1orf162"
"381","C1orf204"
"382","C1orf228"
"383","C1orf35"
"384","C1orf43"
"385","C1orf54"
"386","C1orf56"
"387","C1QB"
"388","C1QBP"
"389","C1QC"
"390","C1QTNF2"
"391","C1QTNF3"
"392","C1QTNF4"
"393","C1QTNF6"
"394","C1R"
"395","C1RL"
"396","C20orf166-AS1"
"397","C20orf203"
"398","C20orf24"
"399","C20orf96"
"400","C22orf46"
"401","C2CD2"
"402","C2CD4B"
"403","C2orf40"
"404","C2orf88"
"405","C3AR1"
"406","C4A"
"407","C4B"
"408","C4orf33"
"409","C5AR2"
"410","C5orf22"
"411","C5orf51"
"412","C5orf56"
"413","C6orf1"
"414","C6orf106"
"415","C6orf120"
"416","C6orf47"
"417","C6orf62"
"418","C6orf89"
"419","C7orf25"
"420","C7orf49"
"421","C7orf50"
"422","C8orf31"
"423","C8orf4"
"424","C9orf3"
"425","C9orf85"
"426","CA2"
"427","CABLES2"
"428","CACNB4"
"429","CAHM"
"430","CALCOCO2"
"431","CALM1"
"432","CAMKK1"
"433","CAMKK2"
"434","CAMSAP1"
"435","CANT1"
"436","CANX"
"437","CAPN5"
"438","CAPN6"
"439","CAPS2"
"440","CARD16"
"441","CARD6"
"442","CASC15"
"443","CASC3"
"444","CASC4"
"445","CASP9"
"446","CAST"
"447","CASZ1"
"448","CATSPER2"
"449","CBFA2T2"
"450","CBLL1"
"451","CBLN3"
"452","CBS"
"453","CBX5"
"454","CCDC102B"
"455","CCDC112"
"456","CCDC114"
"457","CCDC134"
"458","CCDC141"
"459","CCDC142"
"460","CCDC144NL-AS1"
"461","CCDC146"
"462","CCDC153"
"463","CCDC171"
"464","CCDC18-AS1"
"465","CCDC180"
"466","CCDC183"
"467","CCDC191"
"468","CCDC28B"
"469","CCDC30"
"470","CCDC40"
"471","CCDC43"
"472","CCDC47"
"473","CCDC51"
"474","CCDC69"
"475","CCDC7"
"476","CCDC71"
"477","CCDC71L"
"478","CCDC80"
"479","CCDC85C"
"480","CCDC94"
"481","CCER2"
"482","CCHCR1"
"483","CCL20"
"484","CCL21"
"485","CCL23"
"486","CCL8"
"487","CCND1"
"488","CCND3"
"489","CCNDBP1"
"490","CCNG1"
"491","CCNJ"
"492","CCNYL1"
"493","CCR1"
"494","CCR2"
"495","CCSER1"
"496","CCT3"
"497","CCT4"
"498","CCT5"
"499","CCT6A"
"500","CCT7"
"501","CD109"
"502","CD163"
"503","CD180"
"504","CD200"
"505","CD22"
"506","CD27-AS1"
"507","CD2BP2"
"508","CD34"
"509","CD47"
"510","CD53"
"511","CD59"
"512","CD68"
"513","CD83"
"514","CDC20"
"515","CDC25A"
"516","CDC26"
"517","CDC42BPB"
"518","CDC42EP4"
"519","CDC5L"
"520","CDH13"
"521","CDH6"
"522","CDHR4"
"523","CDK16"
"524","CDK2AP2"
"525","CDK4"
"526","CDK7"
"527","CDK9"
"528","CDKL3"
"529","CDO1"
"530","CDR2"
"531","CDRT4"
"532","CDV3"
"533","CDYL"
"534","CEACAM4"
"535","CEBPB-AS1"
"536","CEBPG"
"537","CEBPZ"
"538","CELF2"
"539","CENPBD1"
"540","CENPBD1P1"
"541","CENPC"
"542","CENPL"
"543","CENPN"
"544","CENPP"
"545","CENPT"
"546","CEP104"
"547","CEP112"
"548","CEP128"
"549","CEP131"
"550","CEP164"
"551","CEP290"
"552","CEP44"
"553","CEP57L1"
"554","CEP76"
"555","CEP78"
"556","CEP83"
"557","CEP95"
"558","CERCAM"
"559","CERK"
"560","CERS2"
"561","CERS6"
"562","CES2"
"563","CFAP43"
"564","CFAP45"
"565","CFAP58"
"566","CFP"
"567","CGRRF1"
"568","CHAC2"
"569","CHADL"
"570","CHAF1A"
"571","CHAMP1"
"572","CHCHD3"
"573","CHCHD4"
"574","CHD4"
"575","CHD8"
"576","CHIC1"
"577","CHMP4BP1"
"578","CHMP7"
"579","CHODL"
"580","CHP1"
"581","CHPF2"
"582","CHRAC1"
"583","CHST14"
"584","CHST3"
"585","CHTF18"
"586","CHTF8"
"587","CHUK"
"588","CIAO1"
"589","CIAPIN1"
"590","CIDEC"
"591","CIPC"
"592","CITF22-92A6.1"
"593","CKAP5"
"594","CKMT2-AS1"
"595","CLASP1"
"596","CLASRP"
"597","CLCN2"
"598","CLCN7"
"599","CLEC11A"
"600","CLEC2D"
"601","CLEC3B"
"602","CLEC4A"
"603","CLEC4E"
"604","CLEC4F"
"605","CLK3"
"606","CLN3"
"607","CLOCK"
"608","CLP1"
"609","CLPB"
"610","CLPP"
"611","CLPTM1"
"612","CLPTM1L"
"613","CLPX"
"614","CLTA"
"615","CLTC"
"616","CLUH"
"617","CMA1"
"618","CMAHP"
"619","CMAS"
"620","CMBL"
"621","CMPK1"
"622","CMPK2"
"623","CMTM1"
"624","CMTM3"
"625","CMTM5"
"626","CNDP2"
"627","CNIH2"
"628","CNIH3"
"629","CNIH4"
"630","CNOT1"
"631","CNOT11"
"632","CNOT8"
"633","CNPPD1"
"634","CNR1"
"635","CNTN1"
"636","COA1"
"637","COA7"
"638","COASY"
"639","COBLL1"
"640","COG2"
"641","COG7"
"642","COG8"
"643","COL11A2"
"644","COL13A1"
"645","COL14A1"
"646","COL15A1"
"647","COL16A1"
"648","COL21A1"
"649","COL4A3BP"
"650","COL9A1"
"651","COL9A3"
"652","COLCA1"
"653","COLEC11"
"654","COLGALT2"
"655","COLQ"
"656","COMMD5"
"657","COMMD9"
"658","COPA"
"659","COPB1"
"660","COPB2"
"661","COPG1"
"662","COPS3"
"663","COPS5"
"664","COPS7A"
"665","COPZ2"
"666","COQ8A"
"667","CORO1B"
"668","CORO6"
"669","COX10-AS1"
"670","COX4I2"
"671","COX5A"
"672","CPE"
"673","CPM"
"674","CPPED1"
"675","CPQ"
"676","CPSF2"
"677","CPSF3"
"678","CPT2"
"679","CR1"
"680","CRABP2"
"681","CRADD"
"682","CRAT"
"683","CREB5"
"684","CRHBP"
"685","CRIP1"
"686","CRIP2"
"687","CRISPLD1"
"688","CRK"
"689","CRKL"
"690","CRMP1"
"691","CRNKL1"
"692","CROCC"
"693","CROCCP3"
"694","CROT"
"695","CRY2"
"696","CRYBB2P1"
"697","CRYGS"
"698","CS"
"699","CSDE1"
"700","CSNK1G3"
"701","CSNK2A1"
"702","CSTF1"
"703","CSTF2"
"704","CSTF2T"
"705","CTA-228A9.3"
"706","CTA-276F8.1"
"707","CTA-292E10.6"
"708","CTA-363E19.2"
"709","CTAGE5"
"710","CTB-131K11.1"
"711","CTB-58E17.1"
"712","CTC-425O23.5"
"713","CTC-510F12.2"
"714","CTC-529I10.2"
"715","CTC-542B22.2"
"716","CTD-2020K17.1"
"717","CTD-2020K17.3"
"718","CTD-2047H16.4"
"719","CTD-2132N18.2"
"720","CTD-2196E14.6"
"721","CTD-2228K2.7"
"722","CTD-2353F22.2"
"723","CTD-2382E5.6"
"724","CTD-2525P14.5"
"725","CTD-2536I1.2"
"726","CTD-2554C21.2"
"727","CTD-3014M21.1"
"728","CTD-3035K23.3"
"729","CTD-3035K23.7"
"730","CTD-3138B18.5"
"731","CTD-3184A7.4"
"732","CTD-3185P2.1"
"733","CTD-3252C9.4"
"734","CTDP1"
"735","CTDSP1"
"736","CTDSP2"
"737","CTDSPL2"
"738","CTH"
"739","CTNNAL1"
"740","CTNNBIP1"
"741","CTPS1"
"742","CTR9"
"743","CTSA"
"744","CTSB"
"745","CTSG"
"746","CTSO"
"747","CUBN"
"748","CUL1"
"749","CUL2"
"750","CUL3"
"751","CUL4A"
"752","CUL4B"
"753","CUTC"
"754","CX3CL1"
"755","CXCL11"
"756","CXCL12"
"757","CXorf23"
"758","CYB561D1"
"759","CYB561D2"
"760","CYB5R4"
"761","CYP1A1"
"762","CYP27C1"
"763","CYP2D7"
"764","CYP4B1"
"765","CYP4F24P"
"766","CYS1"
"767","DACH1"
"768","DACT1"
"769","DANCR"
"770","DAP3"
"771","DARS2"
"772","DBH-AS1"
"773","DBI"
"774","DBP"
"775","DCAF1"
"776","DCAF10"
"777","DCAF11"
"778","DCAF13"
"779","DCHS1"
"780","DCLK2"
"781","DCP1A"
"782","DCST2"
"783","DCTN1"
"784","DCTN2"
"785","DCTN5"
"786","DCUN1D1"
"787","DCXR"
"788","DDA1"
"789","DDAH2"
"790","DDB1"
"791","DDI2"
"792","DDIT3"
"793","DDRGK1"
"794","DDX1"
"795","DDX19A"
"796","DDX20"
"797","DDX23"
"798","DDX28"
"799","DDX52"
"800","DDX54"
"801","DDX60"
"802","DDX60L"
"803","DEFB124"
"804","DENND1A"
"805","DEPDC7"
"806","DERL1"
"807","DERL2"
"808","DESI1"
"809","DFFA"
"810","DFNB59"
"811","DGKB"
"812","DHCR24"
"813","DHRS1"
"814","DHRS4-AS1"
"815","DHRS7B"
"816","DHTKD1"
"817","DHX29"
"818","DHX32"
"819","DHX36"
"820","DHX37"
"821","DHX8"
"822","DHX9"
"823","DIAPH2"
"824","DICER1-AS1"
"825","DIEXF"
"826","DIO3"
"827","DIP2A"
"828","DIS3"
"829","DKK3"
"830","DLAT"
"831","DLC1"
"832","DLD"
"833","DLG5"
"834","DLGAP1"
"835","DLGAP1-AS2"
"836","DLL4"
"837","DLST"
"838","DNAAF2"
"839","DNAJB1"
"840","DNAJB12"
"841","DNAJB6"
"842","DNAJC11"
"843","DNAJC14"
"844","DNAJC19P5"
"845","DNAJC21"
"846","DNAJC3"
"847","DNAJC7"
"848","DNASE1L1"
"849","DNM3"
"850","DNMT3B"
"851","DNPEP"
"852","DOC2GP"
"853","DOCK10"
"854","DOCK11"
"855","DOCK4"
"856","DOCK6"
"857","DOHH"
"858","DOK6"
"859","DOLK"
"860","DONSON"
"861","DPAGT1"
"862","DPF2"
"863","DPH2"
"864","DPH3"
"865","DPP3"
"866","DPP9"
"867","DPY19L1P1"
"868","DPYSL3"
"869","DRAM1"
"870","DRC3"
"871","DRD4"
"872","DRG1"
"873","DSCAML1"
"874","DSCR3"
"875","DSTYK"
"876","DUBR"
"877","DUSP11"
"878","DUSP15"
"879","DUSP2"
"880","DUSP23"
"881","DUSP5"
"882","DYNC1H1"
"883","DYNC1LI1"
"884","DYNC2LI1"
"885","DZIP1"
"886","DZIP1L"
"887","DZIP3"
"888","E2F3"
"889","E2F4"
"890","E2F6"
"891","EBI3"
"892","EBNA1BP2"
"893","ECHDC1"
"894","ECI2"
"895","ECM2"
"896","EDA"
"897","EEF2KMT"
"898","EFCC1"
"899","EFEMP2"
"900","EFNB1"
"901","EFS"
"902","EFTUD2"
"903","EGFR"
"904","EHHADH"
"905","EI24"
"906","EID2"
"907","EIF1AD"
"908","EIF1B-AS1"
"909","EIF2AK1"
"910","EIF2AK4"
"911","EIF2S1"
"912","EIF3A"
"913","EIF3B"
"914","EIF3C"
"915","EIF3D"
"916","EIF3I"
"917","EIF4A1"
"918","EIF4B"
"919","EIF4E2"
"920","EIF4EBP1"
"921","EIF4EBP2"
"922","EIF4G1"
"923","EIF5"
"924","ELK1"
"925","ELK3"
"926","ELK4"
"927","ELOA"
"928","ELOVL1"
"929","ELP3"
"930","EMC1"
"931","EMC3"
"932","EMC6"
"933","EMC7"
"934","EMC8"
"935","EMCN"
"936","EMG1"
"937","EML4"
"938","ENDOV"
"939","ENKD1"
"940","ENO1"
"941","ENOX2"
"942","ENPP3"
"943","ENPP4"
"944","ENTPD1-AS1"
"945","ENTPD2"
"946","EP300"
"947","EP400"
"948","EPB41"
"949","EPB41L2"
"950","EPB41L4A-AS1"
"951","EPB41L4B"
"952","EPHB3"
"953","EPHB4"
"954","EPRS"
"955","EPS8"
"956","ERCC4"
"957","ERF"
"958","ERGIC1"
"959","ESM1"
"960","ESR1"
"961","ESR2"
"962","ESRRA"
"963","ETF1"
"964","ETFA"
"965","EVC"
"966","EXD3"
"967","EXOC2"
"968","EXOC3L4"
"969","EXOC7"
"970","EXOC8"
"971","EXOSC4"
"972","EXTL2"
"973","EXTL3-AS1"
"974","EZR"
"975","F10"
"976","F13A1"
"977","FADD"
"978","FAF1"
"979","FAF2"
"980","FAH"
"981","FAHD2A"
"982","FAHD2CP"
"983","FAIM"
"984","FAM102B"
"985","FAM103A1"
"986","FAM105A"
"987","FAM107A"
"988","FAM107B"
"989","FAM117A"
"990","FAM120A"
"991","FAM120B"
"992","FAM122C"
"993","FAM126A"
"994","FAM129B"
"995","FAM134A"
"996","FAM168B"
"997","FAM175B"
"998","FAM180B"
"999","FAM182B"
"1000","FAM189B"
"1001","FAM193B"
"1002","FAM198B"
"1003","FAM208A"
"1004","FAM20B"
"1005","FAM213A"
"1006","FAM214A"
"1007","FAM222B"
"1008","FAM227B"
"1009","FAM228B"
"1010","FAM229A"
"1011","FAM32A"
"1012","FAM66C"
"1013","FAM69B"
"1014","FAM76A"
"1015","FAM86C1"
"1016","FAM89A"
"1017","FAM96A"
"1018","FAM98A"
"1019","FAM98C"
"1020","FANCI"
"1021","FANCL"
"1022","FANK1"
"1023","FARSA"
"1024","FAS"
"1025","FASN"
"1026","FASTKD2"
"1027","FASTKD3"
"1028","FASTKD5"
"1029","FBLN7"
"1030","FBXL18"
"1031","FBXL19-AS1"
"1032","FBXL2"
"1033","FBXL5"
"1034","FBXO17"
"1035","FBXO18"
"1036","FBXO24"
"1037","FBXO28"
"1038","FBXO3"
"1039","FBXO32"
"1040","FBXO36"
"1041","FBXO38"
"1042","FBXO44"
"1043","FBXO45"
"1044","FBXO5"
"1045","FBXO9"
"1046","FBXW11"
"1047","FBXW2"
"1048","FCER1A"
"1049","FCER1G"
"1050","FCF1"
"1051","FCGBP"
"1052","FCGR3A"
"1053","FCN3"
"1054","FGD2"
"1055","FGF1"
"1056","FGF9"
"1057","FGFRL1"
"1058","FGL2"
"1059","FGR"
"1060","FH"
"1061","FHOD1"
"1062","FIBIN"
"1063","FICD"
"1064","FITM2"
"1065","FKBP5"
"1066","FKBP7"
"1067","FKBP8"
"1068","FKBP9"
"1069","FKBPL"
"1070","FLII"
"1071","FLOT2"
"1072","FLT3"
"1073","FLT3LG"
"1074","FLVCR2"
"1075","FMN1"
"1076","FMNL3"
"1077","FMO1"
"1078","FMO5"
"1079","FN3K"
"1080","FNDC1"
"1081","FNDC4"
"1082","FNIP1"
"1083","FOLH1"
"1084","FOXO4"
"1085","FOXO6"
"1086","FOXS1"
"1087","FPR1"
"1088","FPR2"
"1089","FRAT1"
"1090","FRAT2"
"1091","FREM1"
"1092","FRMD5"
"1093","FRYL"
"1094","FSCN1"
"1095","FTH1"
"1096","FTH1P7"
"1097","FTSJ3"
"1098","FUBP1"
"1099","FURIN"
"1100","FUT4"
"1101","FXR2"
"1102","FXYD2"
"1103","FXYD5"
"1104","FXYD7"
"1105","FZD10-AS1"
"1106","FZD5"
"1107","FZR1"
"1108","G6PC3"
"1109","G6PD"
"1110","GAB1"
"1111","GABARAPL2"
"1112","GABBR1"
"1113","GADD45G"
"1114","GAL3ST4"
"1115","GALNT11"
"1116","GALNT15"
"1117","GALNT16"
"1118","GALNT3"
"1119","GAMT"
"1120","GANAB"
"1121","GARNL3"
"1122","GART"
"1123","GATA2-AS1"
"1124","GATAD1"
"1125","GATB"
"1126","GBA"
"1127","GBE1"
"1128","GBP1"
"1129","GBP1P1"
"1130","GBP3"
"1131","GBP4"
"1132","GCAT"
"1133","GCC1"
"1134","GCDH"
"1135","GCLC"
"1136","GCLM"
"1137","GCN1"
"1138","GDE1"
"1139","GDI2"
"1140","GDPD3"
"1141","GEMIN4"
"1142","GEMIN5"
"1143","GFM1"
"1144","GFM2"
"1145","GFRA2"
"1146","GFRA3"
"1147","GGNBP2"
"1148","GGT1"
"1149","GGT5"
"1150","GHITM"
"1151","GID4"
"1152","GID8"
"1153","GIGYF2"
"1154","GIMAP1"
"1155","GIMAP6"
"1156","GIMAP7"
"1157","GINS3"
"1158","GJC2"
"1159","GLB1"
"1160","GLE1"
"1161","GLI1"
"1162","GLIS2"
"1163","GLMP"
"1164","GLOD4"
"1165","GLRX"
"1166","GLRX2"
"1167","GLRX3"
"1168","GLS"
"1169","GLT8D2"
"1170","GLUL"
"1171","GLYR1"
"1172","GMEB1"
"1173","GNA13"
"1174","GNAI3"
"1175","GNE"
"1176","GNG11"
"1177","GNLY"
"1178","GNPAT"
"1179","GNPDA1"
"1180","GNS"
"1181","GOLGA4"
"1182","GOLGA5"
"1183","GOLGA7B"
"1184","GOLGA8A"
"1185","GOLGA8N"
"1186","GOLGB1"
"1187","GOLPH3L"
"1188","GORASP1"
"1189","GOSR1"
"1190","GOSR2"
"1191","GOT1"
"1192","GPAM"
"1193","GPANK1"
"1194","GPAT4"
"1195","GPATCH11"
"1196","GPATCH3"
"1197","GPATCH4"
"1198","GPBAR1"
"1199","GPC1"
"1200","GPCPD1"
"1201","GPD1L"
"1202","GPIHBP1"
"1203","GPN1"
"1204","GPN2"
"1205","GPN3"
"1206","GPNMB"
"1207","GPR137"
"1208","GPR153"
"1209","GPR173"
"1210","GPR34"
"1211","GPR75"
"1212","GPRIN1"
"1213","GPS2"
"1214","GPSM1"
"1215","GPX1"
"1216","GPX3"
"1217","GPX4"
"1218","GRAMD1A"
"1219","GRAMD1C"
"1220","GRB2"
"1221","GRIA1"
"1222","GRIK2"
"1223","GRIK3"
"1224","GRIN2A"
"1225","GRIN3B"
"1226","GRIP2"
"1227","GRK5"
"1228","GRPEL1"
"1229","GRSF1"
"1230","GRWD1"
"1231","GS1-259H13.2"
"1232","GS1-358P8.4"
"1233","GSK3A"
"1234","GSK3B"
"1235","GSPT1"
"1236","GSPT2"
"1237","GSR"
"1238","GSTA4"
"1239","GSTM2"
"1240","GSTM5"
"1241","GTDC1"
"1242","GTF2E1"
"1243","GTF2F1"
"1244","GTF2I"
"1245","GTF3C2"
"1246","GTF3C3"
"1247","GTF3C4"
"1248","GTF3C6"
"1249","GTPBP4"
"1250","GTPBP6"
"1251","GTPBP8"
"1252","GUCD1"
"1253","GUCY1A2"
"1254","GUF1"
"1255","GULP1"
"1256","GUSBP4"
"1257","GYS1"
"1258","GZMH"
"1259","H1F0"
"1260","H1FX-AS1"
"1261","H2AFY"
"1262","H6PD"
"1263","HAAO"
"1264","HACD1"
"1265","HACL1"
"1266","HADH"
"1267","HADHA"
"1268","HADHAP1"
"1269","HADHB"
"1270","HARBI1"
"1271","HARS"
"1272","HAUS5"
"1273","HAUS7"
"1274","HBA1"
"1275","HBA2"
"1276","HBB"
"1277","HBD"
"1278","HBEGF"
"1279","HBP1"
"1280","HBS1L"
"1281","HCCS"
"1282","HCFC1"
"1283","HCFC1R1"
"1284","HCG27"
"1285","HCLS1"
"1286","HDAC2"
"1287","HDAC6"
"1288","HDAC9"
"1289","HDC"
"1290","HEATR1"
"1291","HEATR5B"
"1292","HECTD1"
"1293","HELQ"
"1294","HERC2"
"1295","HERC6"
"1296","HES1"
"1297","HES4"
"1298","HESX1"
"1299","HHAT"
"1300","HHIP-AS1"
"1301","HIC1"
"1302","HIF1AN"
"1303","HIF3A"
"1304","HIGD1A"
"1305","HIP1"
"1306","HIP1R"
"1307","HIPK2"
"1308","HIST1H2BK"
"1309","HIST1H3E"
"1310","HIST1H4I"
"1311","HIST2H2BF"
"1312","HK3"
"1313","HKR1"
"1314","HLA-A"
"1315","HLA-DMA"
"1316","HLA-DPA1"
"1317","HLA-DPB1"
"1318","HLA-DQA1"
"1319","HLA-DQB1"
"1320","HLA-DQB1-AS1"
"1321","HLA-F"
"1322","HLA-J"
"1323","HLCS"
"1324","HMBS"
"1325","HMGB3"
"1326","HMGN1"
"1327","HMGN1P3"
"1328","HMGN3"
"1329","HMGN4"
"1330","HNRNPA1L2"
"1331","HNRNPA1P16"
"1332","HNRNPA2B1"
"1333","HNRNPAB"
"1334","HNRNPF"
"1335","HNRNPK"
"1336","HNRNPUL2"
"1337","HOMEZ"
"1338","HOOK1"
"1339","HOTAIRM1"
"1340","HOXB-AS1"
"1341","HP"
"1342","HPR"
"1343","HPS1"
"1344","HPS4"
"1345","HPS5"
"1346","HPS6"
"1347","HPSE"
