"x"
"126","BCL2L2"
"127","BCL7C"
"128","BECN1"
"129","BGLAP"
"130","BHLHE40"
"131","BHLHE40-AS1"
"132","BIRC6"
"133","BMP1"
"134","BRAP"
"135","BRF2"
"136","BRPF3"
"137","BTBD7"
"138","BTN3A1"
"139","BTN3A3"
"140","C11orf65"
"141","C12orf49"
"142","C12orf76"
"143","C16orf89"
"144","C18orf8"
"145","C1orf43"
"146","C1orf56"
"147","C1QB"
"148","C1QC"
"149","C1QTNF2"
"150","C1QTNF3"
"151","C1QTNF4"
"152","C1R"
"153","C1RL"
"154","C20orf203"
"155","C22orf46"
"156","C2orf88"
"157","C3AR1"
"158","C4B"
"159","C5orf22"
"160","C5orf51"
"161","C5orf56"
"162","C6orf106"
"163","C6orf120"
"164","C6orf47"
"165","C6orf89"
"166","C7orf49"
"167","C7orf50"
"168","C8orf31"
"169","C8orf4"
"170","CAHM"
"171","CALCOCO2"
"172","CANX"
"173","CAPN5"
"174","CARD16"
"175","CARD6"
"176","CASC15"
"177","CASC3"
"178","CASC4"
"179","CASP9"
"180","CBFA2T2"
"181","CBLN3"
"182","CCDC102B"
"183","CCDC114"
"184","CCDC142"
"185","CCDC146"
"186","CCDC153"
"187","CCDC171"
"188","CCDC180"
"189","CCDC191"
"190","CCDC28B"
"191","CCDC47"
"192","CCDC51"
"193","CCDC69"
"194","CCDC71"
"195","CCDC71L"
"196","CCL23"
"197","CCND1"
"198","CCND3"
"199","CCNDBP1"
"200","CCNJ"
"201","CCNYL1"
"202","CCR1"
"203","CCR2"
"204","CCT3"
"205","CCT4"
"206","CCT5"
"207","CCT6A"
"208","CCT7"
"209","CD163"
"210","CD2BP2"
"211","CD53"
"212","CD59"
"213","CD68"
"214","CD83"
"215","CDC25A"
"216","CDC42BPB"
"217","CDH13"
"218","CDHR4"
"219","CDO1"
"220","CDRT4"
"221","CDYL"
"222","CEACAM4"
"223","CEBPB-AS1"
"224","CENPBD1"
"225","CENPBD1P1"
"226","CENPN"
"227","CENPT"
"228","CEP104"
"229","CEP131"
"230","CEP164"
"231","CEP290"
"232","CEP57L1"
"233","CERS2"
"234","CERS6"
"235","CFAP43"
"236","CHAC2"
"237","CHAMP1"
"238","CHD4"
"239","CHD8"
"240","CHMP4BP1"
"241","CHMP7"
"242","CHPF2"
"243","CHTF18"
"244","CHUK"
"245","CIAPIN1"
"246","CITF22-92A6.1"
"247","CKAP5"
"248","CLCN7"
"249","CLEC11A"
"250","CLEC3B"
"251","CLEC4A"
"252","CLEC4E"
"253","CLEC4F"
"254","CLP1"
"255","CLPTM1"
"256","CLPTM1L"
"257","CLTC"
"258","CMTM5"
"259","CNDP2"
"260","CNIH3"
"261","CNIH4"
"262","CNOT1"
"263","CNOT11"
"264","CNOT8"
"265","CNR1"
"266","COA1"
"267","COA7"
"268","COG7"
"269","COG8"
"270","COL11A2"
"271","COL16A1"
"272","COL9A3"
"273","COPA"
"274","COPB1"
"275","COPB2"
"276","COPG1"
"277","COPS5"
"278","COQ8A"
"279","COX10-AS1"
"280","CPM"
"281","CPPED1"
"282","CPQ"
"283","CPSF2"
"284","CPSF3"
"285","CPT2"
"286","CR1"
"287","CRABP2"
"288","CRAT"
"289","CRIP1"
"290","CRK"
"291","CRKL"
"292","CRMP1"
"293","CRY2"
"294","CRYBB2P1"
"295","CS"
"296","CSTF2T"
"297","CTA-276F8.1"
"298","CTAGE5"
"299","CTC-425O23.5"
"300","CTC-510F12.2"
"301","CTD-2020K17.3"
"302","CTD-2132N18.2"
"303","CTD-2228K2.7"
"304","CTD-2525P14.5"
"305","CTD-3035K23.7"
"306","CTD-3185P2.1"
"307","CTDSP1"
"308","CTDSP2"
"309","CTR9"
"310","CTSA"
"311","CTSB"
"312","CTSG"
"313","CTSO"
"314","CUL2"
"315","CUL3"
"316","CUL4A"
"317","CYB561D1"
"318","CYB5R4"
"319","CYP1A1"
"320","CYP27C1"
"321","CYP4B1"
"322","CYP4F24P"
"323","CYS1"
"324","DARS2"
"325","DBH-AS1"
"326","DBI"
"327","DCTN1"
"328","DCUN1D1"
"329","DDA1"
"330","DDB1"
"331","DDX19A"
"332","DDX28"
"333","DDX52"
"334","DDX54"
"335","DERL1"
"336","DFNB59"
"337","DHRS1"
"338","DHRS7B"
"339","DHTKD1"
"340","DHX29"
"341","DHX32"
"342","DHX37"
"343","DHX8"
"344","DHX9"
"345","DIEXF"
"346","DIO3"
"347","DKK3"
"348","DLAT"
"349","DLD"
"350","DLGAP1-AS2"
"351","DLST"
"352","DNAJC11"
"353","DNAJC14"
"354","DNAJC21"
"355","DNAJC3"
"356","DNASE1L1"
"357","DNM3"
"358","DNMT3B"
"359","DOCK11"
"360","DOLK"
"361","DONSON"
"362","DPH3"
"363","DPP3"
"364","DPP9"
"365","DPY19L1P1"
"366","DRAM1"
"367","DRG1"
"368","DSCAML1"
"369","DSCR3"
"370","DUBR"
"371","DUSP15"
"372","DUSP23"
"373","DYNC1H1"
"374","DZIP1"
"375","DZIP1L"
"376","E2F4"
"377","E2F6"
"378","EBI3"
"379","ECHDC1"
"380","ECM2"
"381","EEF2KMT"
"382","EHHADH"
"383","EID2"
"384","EIF1B-AS1"
"385","EIF2AK4"
"386","EIF3A"
"387","EIF3B"
"388","ELK1"
"389","ELOA"
"390","ELOVL1"
"391","ELP3"
"392","EMC3"
"393","EMC6"
"394","EMC7"
"395","EMCN"
"396","EMG1"
"397","ENOX2"
"398","EP300"
"399","EPB41L2"
"400","EPS8"
"401","ESM1"
"402","ESR1"
"403","ETFA"
"404","EVC"
"405","EXD3"
"406","EXOC7"
"407","EXOC8"
"408","EXOSC4"
"409","F13A1"
"410","FADD"
"411","FAM102B"
"412","FAM107A"
"413","FAM120A"
"414","FAM122C"
"415","FAM134A"
"416","FAM168B"
"417","FAM175B"
"418","FAM182B"
"419","FAM213A"
"420","FAM32A"
"421","FAM76A"
"422","FAM98A"
"423","FANCI"
"424","FASTKD2"
"425","FASTKD5"
"426","FBLN7"
"427","FBXL18"
"428","FBXL19-AS1"
"429","FBXL2"
"430","FBXL5"
"431","FBXO18"
"432","FBXO36"
"433","FBXO38"
"434","FBXO44"
"435","FBXO5"
"436","FBXO9"
"437","FCER1A"
"438","FCER1G"
"439","FCF1"
"440","FCGBP"
"441","FCGR3A"
"442","FCN3"
"443","FGD2"
"444","FGF9"
"445","FGFRL1"
"446","FGL2"
"447","FH"
"448","FITM2"
"449","FKBP5"
"450","FKBP9"
"451","FKBPL"
"452","FLOT2"
"453","FLT3LG"
"454","FMN1"
"455","FNDC1"
"456","FNDC4"
"457","FOXS1"
"458","FPR1"
"459","FPR2"
"460","FRAT1"
"461","FREM1"
"462","FTH1"
"463","FTSJ3"
"464","FUBP1"
"465","FZD10-AS1"
"466","FZD5"
"467","G6PD"
"468","GAL3ST4"
"469","GALNT15"
"470","GALNT16"
"471","GAMT"
"472","GANAB"
"473","GART"
"474","GATB"
"475","GBA"
"476","GBP1"
"477","GBP1P1"
"478","GBP4"
"479","GCC1"
"480","GCDH"
"481","GCLC"
"482","GCN1"
"483","GDE1"
"484","GDI2"
"485","GDPD3"
"486","GEMIN5"
"487","GFM2"
"488","GFRA3"
"489","GID8"
"490","GIGYF2"
"491","GIMAP6"
"492","GINS3"
"493","GLB1"
"494","GLIS2"
"495","GLRX"
"496","GLT8D2"
"497","GLYR1"
"498","GNG11"
"499","GNLY"
"500","GNPDA1"
"501","GNS"
"502","GOLGA5"
"503","GOLGA7B"
"504","GORASP1"
"505","GOSR1"
"506","GPANK1"
"507","GPAT4"
"508","GPATCH3"
"509","GPATCH4"
"510","GPC1"
"511","GPCPD1"
"512","GPR34"
"513","GPS2"
"514","GPSM1"
"515","GRB2"
"516","GRIN3B"
"517","GRSF1"
"518","GRWD1"
"519","GS1-358P8.4"
"520","GSPT1"
"521","GSPT2"
"522","GSR"
"523","GSTM2"
"524","GSTM5"
"525","GTDC1"
"526","GTF2E1"
"527","GTF2F1"
"528","GTF3C3"
"529","GTF3C4"
"530","GUCD1"
"531","GUF1"
"532","H1F0"
"533","H1FX-AS1"
"534","H2AFY"
"535","H6PD"
"536","HAAO"
"537","HADHA"
"538","HADHB"
"539","HARBI1"
"540","HARS"
"541","HBA1"
"542","HBA2"
"543","HBB"
"544","HBEGF"
"545","HBP1"
"546","HBS1L"
"547","HCCS"
"548","HCFC1"
"549","HCFC1R1"
"550","HCG27"
"551","HCLS1"
"552","HDC"
"553","HEATR5B"
"554","HECTD1"
"555","HERC2"
"556","HES4"
"557","HHAT"
"558","HIF1AN"
"559","HIGD1A"
"560","HIPK2"
"561","HIST2H2BF"
"562","HK3"
"563","HLA-DQB1-AS1"
"564","HMGN1"
"565","HMGN1P3"
"566","HNRNPAB"
"567","HNRNPUL2"
"568","HPR"
"569","HPS4"
"570","HPS5"
"571","HPS6"
"572","HSD17B7P2"
"573","HSPA9"
"574","HTATIP2"
"575","HUWE1"
"576","HYOU1"
"577","IARS2"
"578","ICE1"
"579","ICMT"
"580","IDE"
"581","IDH3A"
"582","IER3"
"583","IFI44"
"584","IFI44L"
"585","IFNGR1"
"586","IFT43"
"587","IGF2R"
"588","IKBKG"
"589","IL11RA"
"590","IL17D"
"591","IL17RA"
"592","IL1R2"
"593","IL32"
"594","ILF2"
"595","IMMT"
"596","IMP4"
"597","IMPA1"
"598","INCENP"
"599","INO80"
"600","INTS5"
"601","IPO11"
"602","IPO8"
"603","IPO9"
"604","IRAK1"
"605","IREB2"
"606","IRF2BP2"
"607","IRF2BPL"
"608","ISLR"
"609","ITGA9-AS1"
"610","ITM2A"
"611","JADE1"
"612","JADE2"
"613","JAGN1"
"614","JAK1"
"615","JPX"
"616","JUND"
"617","KAZALD1"
"618","KB-1208A12.3"
"619","KB-431C1.5"
"620","KBTBD4"
"621","KCNB1"
"622","KCNE1"
"623","KCNN3"
"624","KDM3B"
"625","KEAP1"
"626","KIAA0100"
"627","KIAA0232"
"628","KIAA0368"
"629","KIAA0391"
"630","KIAA1161"
"631","KIAA1429"
"632","KIF1BP"
"633","KIF1C"
"634","KIF2A"
"635","KLF13"
"636","KLF3-AS1"
"637","KLHDC1"
"638","KLHL18"
"639","KLHL2"
"640","KLHL3"
"641","KLHL36"
"642","KLRA1P"
"643","KMT2D"
"644","KNOP1"
"645","KPNA2"
"646","KPNB1"
"647","KTI12"
"648","LACC1"
"649","LACTB"
"650","LACTB2"
"651","LAMA2"
"652","LARP1"
"653","LARS"
"654","LCAT"
"655","LCMT2"
"656","LCN10"
"657","LDHB"
"658","LDHD"
"659","LDOC1L"
"660","LENG9"
"661","LETM1"
"662","LILRA2"
"663","LILRA5"
"664","LINC00174"
"665","LINC00205"
"666","LINC00342"
"667","LINC00487"
"668","LINC00869"
"669","LINC00893"
"670","LINC01003"
"671","LINC01127"
"672","LINC01315"
"673","LINC01473"
"674","LINC01534"
"675","LIPE"
"676","LIX1L-AS1"
"677","LLPH"
"678","LONP1"
"679","LPAR6"
"680","LPCAT3"
"681","LPIN1"
"682","LPP-AS2"
"683","LRP10"
"684","LRP2BP"
"685","LRP6"
"686","LRPPRC"
"687","LRR1"
"688","LRRC25"
"689","LRRC75A"
"690","LRRC75B"
"691","LSM1"
"692","LSM12"
"693","LTBP4"
"694","LUM"
"695","LYSMD1"
"696","M6PR"
"697","MAD2L1BP"
"698","MADD"
"699","MAFB"
"700","MAIP1"
"701","MALSU1"
"702","MAMSTR"
"703","MAN2A1"
"704","MAN2B1"
"705","MAOA"
"706","MAP3K14-AS1"
"707","MAP3K5"
"708","MARCO"
"709","MARS2"
"710","MAZ"
"711","MBTPS1"
"712","MCCC1"
"713","MCCC2"
"714","MCEMP1"
"715","MCFD2"
"716","MCM10"
"717","MCM3AP"
"718","MCM5"
"719","MCMBP"
"720","MCOLN1"
"721","MDH1B"
"722","MED1"
"723","MED18"
"724","MEF2B"
"725","MEF2C-AS1"
"726","MEPCE"
"727","MERTK"
"728","METTL10"
"729","METTL13"
"730","METTL7A"
"731","MFAP1"
"732","MFAP4"
"733","MFN2"
"734","MFNG"
"735","MFSD5"
"736","MFSD9"
"737","MGAT1"
"738","MICA"
"739","MIEF1"
"740","MIEN1"
"741","MIOS"
"742","MIPEP"
"743","MIR22HG"
"744","MISP3"
"745","MLEC"
"746","MLX"
"747","MLYCD"
"748","MMGT1"
"749","MNS1"
"750","MOB3A"
"751","MOCS3"
"752","MOK"
"753","MON1B"
"754","MORC4"
"755","MOV10"
"756","MPDU1"
"757","MPST"
"758","MRC1"
"759","MRC2"
"760","MROH7"
"761","MRPL15"
"762","MRPL3"
"763","MRPL34"
"764","MRPL36"
"765","MRPL37"
"766","MRPL39"
"767","MRPL4"
"768","MRPL44"
"769","MRPL45"
"770","MRPL46"
"771","MRPS11"
"772","MRPS16"
"773","MRPS18C"
"774","MRPS23"
"775","MRPS25"
"776","MRPS30"
"777","MRPS35"
"778","MRPS9"
"779","MS4A4A"
"780","MSANTD4"
"781","MSH5"
"782","MSRB1"
"783","MT-ND4"
"784","MT-ND5"
"785","MT-TE"
"786","MT1E"
"787","MTCH2"
"788","MTDH"
"789","MTF1"
"790","MTF2"
"791","MTFMT"
"792","MTHFD1"
"793","MTMR14"
"794","MTO1"
"795","MTOR"
"796","MTX1"
"797","MXRA8"
"798","MYL5"
"799","MYOZ3"
"800","N4BP2L1"
"801","NAA20"
"802","NAALAD2"
"803","NACC1"
"804","NACC2"
"805","NAIF1"
"806","NANP"
"807","NARS"
"808","NAT6"
"809","NCAPD2"
"810","NCAPD3"
"811","NCAPG2"
"812","NCKAP1"
"813","NCOA4"
"814","NCOA6"
"815","NDUFAF1"
"816","NDUFS1"
"817","NEK5"
"818","NENF"
"819","NEXN"
"820","NFE2L1"
"821","NFYB"
"822","NGEF"
"823","NIFK"
"824","NIP7"
"825","NIPBL"
"826","NKIRAS2"
"827","NLGN3"
"828","NLN"
"829","NLRC4"
"830","NME6"
"831","NMT1"
"832","NOA1"
"833","NOB1"
"834","NOL11"
"835","NOMO1"
"836","NOMO2"
"837","NOMO3"
"838","NOP14"
"839","NOP9"
"840","NOXA1"
"841","NPEPPS"
"842","NPFF"
"843","NQO1"
"844","NR1H2"
"845","NR2F2-AS1"
"846","NRDC"
"847","NRGN"
"848","NRXN1"
"849","NRXN2"
"850","NSD1"
"851","NSDHL"
"852","NSMAF"
"853","NSUN6"
"854","NTM"
"855","NUCKS1"
"856","NUDT16"
"857","NUDT16P1"
"858","NUP133"
"859","OARD1"
"860","OAZ2"
"861","OCRL"
"862","OGDH"
"863","OGN"
"864","OLAH"
"865","OLFML1"
"866","OLFML2A"
"867","OPA3"
"868","ORMDL2"
"869","OS9"
"870","OSBP"
"871","OSBPL11"
"872","OSGEP"
"873","OXER1"
"874","P2RX7"
"875","PAAF1"
"876","PAGR1"
"877","PAICS"
"878","PAIP1"
"879","PAK2"
"880","PALB2"
"881","PANK2"
"882","PARD6G"
"883","PARD6G-AS1"
"884","PARP1"
"885","PCBP1"
"886","PCBP4"
"887","PCCA"
"888","PCCB"
"889","PCED1B"
"890","PCNT"
"891","PCNX2"
"892","PCSK2"
"893","PCSK7"
"894","PCYT2"
"895","PDCD2"
"896","PDE4DIP"
"897","PDGFRL"
"898","PDHA1"
"899","PDIA6"
"900","PDP2"
"901","PDPK1"
"902","PDZD4"
"903","PDZD7"
"904","PDZD8"
"905","PELI1"
"906","PEPD"
"907","PER3"
"908","PES1"
"909","PEX11A"
"910","PEX12"
"911","PEX5"
"912","PGAM1"
"913","PGAM5"
"914","PGBD4"
"915","PGD"
"916","PGP"
"917","PHAX"
"918","PHF11"
"919","PHPT1"
"920","PI16"
"921","PI4KA"
"922","PIGBOS1"
"923","PIGO"
"924","PIGS"
"925","PIGW"
"926","PIK3C3"
"927","PIK3CA"
"928","PIK3R4"
"929","PIK3R5"
"930","PINK1"
"931","PKD1L1"
"932","PLA2G2A"
"933","PLAA"
"934","PLAC9"
"935","PLEKHH3"
"936","PLEKHM1"
"937","PLIN3"
"938","PLK2"
"939","PLK3"
"940","PLRG1"
"941","PLXDC1"
"942","PMP2"
"943","PMS2P4"
"944","PNN"
"945","PNPLA6"
"946","PNPLA8"
"947","POC1A"
"948","PODXL2"
"949","POGZ"
"950","POLD1"
"951","POLE3"
"952","POLR1B"
"953","POLR2B"
"954","POLR3C"
"955","POP1"
"956","POP4"
"957","POU5F1P3"
"958","PPARA"
"959","PPIF"
"960","PPM1G"
"961","PPOX"
"962","PPP1R15A"
"963","PPP1R32"
"964","PPP1R37"
"965","PPP1R3D"
"966","PPP1R7"
"967","PPP1R8"
"968","PPP2R3B"
"969","PPP2R3C"
"970","PPP5C"
"971","PPP6C"
"972","PRDM11"
"973","PRDM4"
"974","PRDM5"
"975","PRDX1"
"976","PRDX6"
"977","PRELP"
"978","PRKAB1"
"979","PRKAG1"
"980","PRKAG2"
"981","PRKAR2A"
"982","PRKDC"
"983","PRMT5"
"984","PROSC"
"985","PRPF8"
"986","PRR13"
"987","PRR33"
"988","PRRT2"
"989","PRTFDC1"
"990","PSKH1"
"991","PSMA5"
"992","PSMA6"
"993","PSMA7"
"994","PSMB5"
"995","PSMC1"
"996","PSMD1"
"997","PSMD11"
"998","PSMD14"
"999","PSMD2"
"1000","PSMD4"
"1001","PSMD5"
"1002","PSMD6"
"1003","PSME3"
"1004","PSME4"
"1005","PTAFR"
"1006","PTCD1"
"1007","PTDSS1"
"1008","PTGR1"
"1009","PTHLH"
"1010","PTK2B"
"1011","PTN"
"1012","PTP4A2"
"1013","PTPRG"
"1014","PTRH2"
"1015","PUS3"
"1016","PXMP2"
"1017","PXN-AS1"
"1018","PXYLP1"
"1019","RAB10"
"1020","RAB1A"
"1021","RAB29"
"1022","RAB2B"
"1023","RAB3D"
"1024","RAB5C"
"1025","RAB7B"
"1026","RAD23A"
"1027","RAF1"
"1028","RALBP1"
"1029","RALGAPB"
"1030","RANBP2"
"1031","RARA"
"1032","RARRES1"
"1033","RARS"
"1034","RASSF1"
"1035","RB1CC1"
"1036","RBBP5"
"1037","RBM15B"
"1038","RCC1"
"1039","REC8"
"1040","RELL2"
"1041","RETSAT"
"1042","RFWD2"
"1043","RGP1"
"1044","RGS16"
"1045","RGS9"
"1046","RHBDL1"
"1047","RHOG"
"1048","RHOJ"
"1049","RHOU"
"1050","RIDA"
"1051","RIOK2"
"1052","RIOX2"
"1053","RNASE2"
"1054","RNASE6"
"1055","RNF122"
"1056","RNF123"
"1057","RNF165"
"1058","RNF214"
"1059","RNF219"
"1060","RNF26"
"1061","RNF6"
"1062","ROBO3"
"1063","ROCK2"
"1064","RP1-111C20.4"
"1065","RP1-151F17.2"
"1066","RP1-193H18.3"
"1067","RP1-59D14.5"
"1068","RP11-10C24.3"
"1069","RP11-111M22.2"
"1070","RP11-153M7.3"
"1071","RP11-184M15.1"
"1072","RP11-190A12.8"
"1073","RP11-20I20.4"
"1074","RP11-216B9.9"
"1075","RP11-236L14.2"
"1076","RP11-266K4.14"
"1077","RP11-333E1.1"
"1078","RP11-379B18.5"
"1079","RP11-37B2.1"
"1080","RP11-447D11.3"
"1081","RP11-48B3.5"
"1082","RP11-521C22.2"
"1083","RP11-545I5.3"
"1084","RP11-549J18.1"
"1085","RP11-582J16.4"
"1086","RP11-5C23.1"
"1087","RP11-651L5.3"
"1088","RP11-680A11.5"
"1089","RP11-693N9.2"
"1090","RP11-730G20.2"
"1091","RP11-73M7.6"
"1092","RP11-810P12.7"
"1093","RP11-888D10.4"
"1094","RP11-93B14.9"
"1095","RP11-96D1.8"
"1096","RP11-999E24.3"
"1097","RP3-330M21.5"
"1098","RP3-337O18.9"
"1099","RP5-1159O4.2"
"1100","RP5-855D21.1"
"1101","RP6-159A1.4"
"1102","RP9P"
"1103","RPA1"
"1104","RPAP1"
"1105","RPL5P30"
"1106","RPL7L1"
"1107","RPN1"
"1108","RPN2"
"1109","RPP25L"
"1110","RPUSD3"
"1111","RPUSD4"
"1112","RRAGA"
"1113","RRM1"
"1114","RRP7BP"
"1115","RTCB"
"1116","RUNDC1"
"1117","RUVBL1"
"1118","RXRA"
"1119","RXRG"
"1120","RYR3"
"1121","S100A9"
"1122","S1PR3"
"1123","S1PR5"
"1124","SAA1"
"1125","SAA2"
"1126","SACM1L"
"1127","SAMHD1"
"1128","SAPCD1"
"1129","SBNO1"
"1130","SCAMP2"
"1131","SCAP"
"1132","SCIMP"
"1133","SCN4B"
"1134","SCNN1D"
"1135","SCO1"
"1136","SDAD1"
"1137","SDHAF2"
"1138","SEC24B-AS1"
"1139","SEC24C"
"1140","SEL1L"
"1141","SELENOS"
"1142","SELENOW"
"1143","SEMA3B"
"1144","SEMA3C"
"1145","SEMA5B"
"1146","SENP3"
"1147","SEPHS2"
"1148","SEPT7P2"
"1149","SERPINA3"
"1150","SERPINF2"
"1151","SERPINI1"
"1152","SETBP1"
"1153","SF3B3"
"1154","SFRP2"
"1155","SFRP4"
"1156","SFXN1"
"1157","SGCD"
"1158","SGSM2"
"1159","SH3GLB1"
"1160","SH3PXD2B"
"1161","SHMT1"
"1162","SIGLEC10"
"1163","SIGLEC16"
"1164","SIGLEC7"
"1165","SIGLEC9"
"1166","SIPA1L1"
"1167","SIRPB2"
"1168","SLA"
"1169","SLC11A1"
"1170","SLC16A2"
"1171","SLC19A3"
"1172","SLC1A3"
"1173","SLC23A2"
"1174","SLC25A18"
"1175","SLC25A24"
"1176","SLC25A3"
"1177","SLC25A38"
"1178","SLC25A5"
"1179","SLC27A4"
"1180","SLC2A3"
"1181","SLC30A6"
"1182","SLC31A1"
"1183","SLC31A2"
"1184","SLC35A2"
"1185","SLC35A4"
"1186","SLC35C1"
"1187","SLC35E1"
"1188","SLC39A1"
"1189","SLC3A2"
"1190","SLC6A1"
"1191","SLC7A1"
"1192","SLC7A6"
"1193","SLC7A7"
"1194","SLIT2"
"1195","SLU7"
"1196","SMAP1"
"1197","SMC1A"
"1198","SMC3"
"1199","SMCR8"
"1200","SMG8"
"1201","SMIM25"
"1202","SNAP23"
"1203","SNAP29"
"1204","SND1"
"1205","SNRK"
"1206","SNX19"
"1207","SON"
"1208","SORT1"
"1209","SP1"
"1210","SPC24"
"1211","SPEF2"
"1212","SPHK2"
"1213","SPTY2D1"
"1214","SQSTM1"
"1215","SRCAP"
"1216","SRD5A1"
"1217","SRSF5"
"1218","SRSF8"
"1219","SSB"
"1220","SSC5D"
"1221","SSH2"
"1222","SSPN"
"1223","SSRP1"
"1224","ST20-AS1"
"1225","ST3GAL1"
"1226","STARD4-AS1"
"1227","STARD7"
"1228","STAT3"
"1229","STAT4"
"1230","STAT6"
"1231","STK16"
"1232","STMN3"
"1233","STOML2"
"1234","STX18-AS1"
"1235","SUCLA2"
"1236","SULT1B1"
"1237","SUN2"
"1238","SUPT16H"
"1239","SUZ12P1"
"1240","SYS1"
"1241","SZRD1"
"1242","TACO1"
"1243","TADA2B"
"1244","TAF8"
"1245","TALDO1"
"1246","TANGO2"
"1247","TAOK3"
"1248","TBC1D14"
"1249","TBC1D16"
"1250","TBCC"
"1251","TBCCD1"
"1252","TBK1"
"1253","TBXAS1"
"1254","TCEA2"
"1255","TCF4"
"1256","TECPR2"
"1257","TET1"
"1258","TEX2"
"1259","TEX261"
"1260","TEX41"
"1261","TEX9"
"1262","TFAM"
"1263","TFAP2E"
"1264","TFB2M"
"1265","TFCP2L1"
"1266","TFIP11"
"1267","TGFB3"
"1268","TGFBRAP1"
"1269","TGS1"
"1270","THAP1"
"1271","THAP9-AS1"
"1272","THOC1"
"1273","THUMPD3"
"1274","TIGAR"
"1275","TIGD1"
"1276","TIMELESS"
"1277","TIMM17A"
"1278","TIMP4"
"1279","TJP2"
"1280","TK2"
"1281","TKT"
"1282","TLCD2"
"1283","TLDC2"
"1284","TLN2"
"1285","TLR2"
"1286","TLR8"
"1287","TM9SF1"
"1288","TM9SF2"
"1289","TMCO3"
"1290","TMED2"
"1291","TMED5"
"1292","TMEM120B"
"1293","TMEM127"
"1294","TMEM130"
"1295","TMEM14A"
"1296","TMEM150B"
"1297","TMEM150C"
"1298","TMEM175"
"1299","TMEM178A"
"1300","TMEM184C"
"1301","TMEM186"
"1302","TMEM192"
"1303","TMEM199"
"1304","TMEM229B"
"1305","TMEM236"
"1306","TMEM245"
"1307","TMEM53"
"1308","TMEM71"
"1309","TMEM86A"
"1310","TMEM8A"
"1311","TMEM97"
"1312","TMIGD3"
"1313","TMOD2"
"1314","TNFAIP6"
"1315","TNFAIP8L2"
"1316","TNFSF13B"
"1317","TNNI3K"
"1318","TNPO3"
"1319","TNXA"
"1320","TOE1"
"1321","TOPBP1"
"1322","TOR1A"
"1323","TOR1B"
"1324","TP53RK"
"1325","TPP1"
"1326","TPPP3"
"1327","TPR"
"1328","TPST2"
"1329","TRAF5"
"1330","TRAF7"
"1331","TRAIP"
"1332","TRAK2"
"1333","TRAPPC10"
"1334","TRAPPC8"
"1335","TREX2"
"1336","TRIL"
"1337","TRIM16L"
"1338","TRIM28"
"1339","TRIM35"
"1340","TRIM4"
"1341","TRIM45"
"1342","TRIM52"
"1343","TRIP12"
"1344","TRMT10C"
"1345","TRMT5"
"1346","TRUB2"
"1347","TSFM"
